@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.898,0.829,n
0.146,0.214,n
0.630,0.295,p
0.473,0.828,n
0.645,0.885,n
0.410,0.606,n
0.701,0.130,p
0.715,0.614,p
0.494,0.409,n
0.932,0.010,p
0.996,0.850,n
0.886,0.957,n
0.990,0.008,p
0.529,0.815,n
0.513,0.782,n
0.178,0.109,p
0.028,0.726,n
0.640,0.658,n
0.124,0.378,p
0.491,0.681,n
0.937,0.864,n
0.068,0.364,p
0.272,0.320,p
0.291,0.227,p
0.167,0.522,n
0.260,0.156,p
0.656,0.071,p
0.634,0.510,p
0.467,0.086,p
0.673,0.838,n
0.542,0.860,n
0.921,0.778,p
0.675,0.887,n
0.382,0.286,p
0.827,0.706,p
0.532,0.476,p
0.252,0.134,n
0.181,0.792,n
0.503,0.883,n
0.839,0.708,n
0.145,0.263,n
0.295,0.263,p
0.303,0.489,n
0.965,0.433,p
0.475,0.955,n
0.067,0.114,n
0.581,0.734,n
0.519,0.703,n
0.724,0.577,p
0.202,0.495,n
0.066,0.873,n
0.569,0.260,p
0.696,0.729,n
0.010,0.466,n
0.187,0.678,n
0.186,0.963,n
0.272,0.677,n
0.370,0.236,p
0.516,0.757,n
0.830,0.017,p
0.629,0.052,p
0.996,0.096,p
0.996,0.024,n
0.557,0.118,p
0.027,0.813,n
0.903,0.970,n
0.795,0.171,p
0.076,0.710,n
0.294,0.615,p
0.093,0.934,n
0.748,0.708,p
0.032,0.301,n
0.594,0.250,p
0.082,0.298,n
0.806,0.501,p
0.589,0.833,n
0.643,0.957,n
0.418,0.860,n
0.416,0.262,p
0.756,0.724,n
0.057,0.124,n
0.325,0.240,p
0.790,0.376,n
0.683,0.316,p
0.354,0.312,p
0.297,0.393,n
0.663,0.382,n
0.153,0.012,p
0.522,0.798,n
0.508,0.070,p
0.085,0.861,n
0.561,0.907,n
0.942,0.591,p
0.312,0.130,p
0.464,0.269,p
0.147,0.911,p
0.829,0.964,n
0.048,0.330,n
0.322,0.244,p
0.831,0.219,p
0.709,0.702,n
0.877,0.764,p
0.580,0.643,p
0.913,0.330,p
0.375,0.698,n
0.237,0.724,n
0.523,0.224,p
0.126,0.698,n
0.802,0.535,p
0.452,0.412,n
0.912,0.612,n
0.048,0.672,n
0.443,0.866,n
0.307,0.600,n
0.927,0.696,p
0.008,0.024,n
0.428,0.162,p
0.564,0.568,n
0.131,0.296,n
0.534,0.158,p
0.816,0.184,p
0.618,0.643,p
0.645,0.425,p
0.738,0.313,n
0.316,0.905,n
0.239,0.724,n
0.906,0.031,p
0.375,0.647,n
0.799,0.422,p
0.895,0.603,p
0.257,0.517,n
0.992,0.091,p
0.508,0.268,p
0.334,0.847,n
0.754,0.282,p
0.666,0.364,p
0.564,0.090,p
0.490,0.862,n
0.884,0.861,n
0.488,0.403,p
0.877,0.107,p
0.227,0.683,n
0.387,0.057,p
0.261,0.068,p
0.732,0.537,p
0.474,0.198,p
0.339,0.480,n
0.013,0.190,n
0.057,0.497,n
0.912,0.851,n
0.021,0.555,n
0.027,0.244,n
0.225,0.915,p
0.276,0.212,p
0.103,0.479,n
0.960,0.117,p
0.740,0.151,p
0.199,0.421,n
0.943,0.711,p
0.325,0.991,n
0.793,0.466,p
0.704,0.614,p
0.703,0.337,p
0.505,0.829,n
0.835,0.166,p
0.831,0.433,p
0.624,0.875,p
0.996,0.652,p
0.902,0.393,p
0.951,0.342,p
0.048,0.197,p
0.875,0.801,n
0.046,0.298,n
0.385,0.133,p
0.892,0.732,p
0.802,0.625,n
0.890,0.907,n
0.122,0.750,n
0.797,0.994,n
0.770,0.742,n
0.893,0.552,p
0.662,0.131,p
0.797,0.864,n
0.576,0.990,n
0.913,0.196,p
0.972,0.124,p
0.812,0.551,p
0.062,0.731,n
0.363,0.151,n
0.408,0.046,p
0.755,0.671,p
0.528,0.741,n
0.072,0.803,p
0.366,0.656,n
0.340,0.349,n
0.618,0.729,n
0.396,0.581,n
0.543,0.060,n
0.908,0.967,n
0.629,0.152,p
0.077,0.255,n
0.780,0.032,n
0.141,0.452,n
0.243,0.135,p
0.189,0.222,n
0.990,0.347,n
0.026,0.167,n
0.118,0.196,n
0.981,0.735,p
0.531,0.487,p
0.822,0.101,p
0.234,0.297,n
0.514,0.110,p
0.726,0.949,n
0.228,0.883,n
0.278,0.610,n
0.640,0.583,p
0.544,0.963,n
0.357,0.717,n
0.566,0.048,p
0.953,0.359,p
0.369,0.371,n
0.052,0.619,n
0.871,0.083,p
0.573,0.803,n
0.663,0.586,p
0.243,0.817,n
0.994,0.395,p
0.980,0.578,p
0.343,0.508,n
0.773,0.176,p
0.275,0.236,p
0.973,0.163,p
0.734,0.785,n
0.919,0.214,n
0.787,0.004,p
0.480,0.265,p
0.875,0.884,p
0.592,0.628,n
0.308,0.953,n
0.258,0.021,n
0.768,0.739,p
0.732,0.014,p
0.403,0.506,n
0.457,0.002,p
0.676,0.532,p
0.735,0.822,n
0.826,0.716,p
0.288,0.254,p
0.431,0.553,p
0.581,0.658,n
0.395,0.990,n
0.118,0.469,n
0.311,0.929,n
0.616,0.558,p
0.411,0.531,n
0.147,0.204,n
0.333,0.592,n
0.584,0.108,p
0.110,0.687,n
0.141,0.880,n
0.581,0.196,p
0.986,0.033,p
0.258,0.202,p
0.716,0.737,n
0.566,0.448,p
0.361,0.688,n
0.072,0.748,p
0.709,0.435,n
0.138,0.471,p
0.388,0.184,p
0.809,0.037,p
0.742,0.296,p
0.091,0.592,n
0.943,0.405,p
0.938,0.086,p
0.454,0.784,n
0.537,0.710,n
0.323,0.185,p
0.469,0.842,n
0.831,0.241,p
0.232,0.743,n
0.668,0.773,n
0.627,0.092,p
0.947,0.959,p
0.787,0.491,p
0.749,0.368,p
0.962,0.777,p
0.093,0.349,n
0.095,0.424,n
0.207,0.326,n
0.104,0.805,n
0.685,0.686,n
0.358,0.446,n
0.410,0.939,n
0.068,0.898,n
0.006,0.597,p
0.710,0.291,p
0.780,0.717,n
0.289,0.633,n
0.351,0.991,n
0.939,0.556,p
0.567,0.592,n
0.115,0.628,n
0.871,0.615,p
0.520,0.480,p
0.723,0.256,p
0.157,0.072,p
0.885,0.308,p
0.345,0.952,n
0.698,0.144,p
0.999,0.568,p
0.713,0.755,n
0.558,0.130,p
0.121,0.272,n
0.888,0.862,n
0.998,0.431,p
0.721,0.385,n
0.480,0.813,n
0.163,0.189,n
0.202,0.562,n
0.592,0.326,p
0.274,0.158,p
0.676,0.150,p
0.757,0.541,p
0.894,0.560,p
0.282,0.089,p
0.433,0.319,p
0.878,0.100,p
0.612,0.573,p
0.498,0.364,p
0.285,0.037,p
0.666,0.514,p
0.156,0.634,n
0.548,0.104,p
0.503,0.230,p
0.237,0.929,n
0.708,0.459,p
0.432,0.191,p
0.745,0.940,n
0.148,0.945,n
0.557,0.021,p
0.603,0.497,p
0.684,0.764,n
0.777,0.097,p
0.151,0.871,n
0.686,0.415,n
0.090,0.535,n
0.275,0.549,n
0.809,0.872,n
0.446,0.199,p
0.938,0.998,n
0.120,0.628,n
0.168,0.833,n
0.881,0.589,p
0.318,0.122,p
0.133,0.359,n
0.043,0.226,n
0.919,0.675,p
0.660,0.039,p
0.291,0.283,p
0.034,0.800,n
0.841,0.898,n
0.508,0.811,n
0.236,0.641,n
0.404,0.801,n
0.270,0.055,p
0.677,0.687,n
0.373,0.797,n
0.134,0.256,n
0.423,0.012,p
0.853,0.302,p
0.380,0.457,n
0.955,0.115,p
0.755,0.206,p
0.493,0.246,p
0.579,0.273,p
0.306,0.296,p
0.930,0.457,p
0.123,0.558,n
0.119,0.971,n
0.853,0.026,p
0.281,0.547,n
0.560,0.616,n
0.783,0.850,n
0.012,0.812,n
0.730,0.713,n
0.710,0.202,p
0.274,0.194,p
0.805,0.259,p
0.261,0.298,n
0.954,0.825,n
0.735,0.403,p
0.315,0.183,p
0.427,0.286,p
0.878,0.690,p
0.402,0.234,n
0.300,0.650,n
0.282,0.858,n
0.552,0.676,p
0.888,0.995,n
0.532,0.140,p
0.315,0.484,n
0.211,0.304,n
0.621,0.329,n
0.530,0.947,n
0.042,0.531,n
0.327,0.790,n
0.741,0.415,p
0.452,0.367,p
0.066,0.048,p
0.959,0.739,p
0.465,0.772,n
0.925,0.015,p
0.482,0.167,p
0.418,0.751,n
0.332,0.712,n
0.260,0.345,n
0.372,0.203,p
0.285,0.970,n
0.035,0.017,p
0.469,0.086,p
0.886,0.323,p
0.857,0.297,p
0.611,0.077,p
0.868,0.128,p
0.010,0.141,n
0.739,0.643,p
0.653,0.151,p
0.290,0.431,p
0.443,0.566,n
0.033,0.495,n
0.075,0.328,n
0.226,0.909,n
0.774,0.941,p
0.157,0.533,n
0.941,0.210,p
0.342,0.182,p
0.696,0.346,p
0.719,0.058,n
0.120,0.116,p
0.738,0.544,p
0.525,0.217,p
0.157,0.539,n
0.495,0.718,p
0.367,0.233,p
0.062,0.129,n
0.070,0.709,n
0.572,0.347,p
0.116,0.620,n
0.015,0.290,n
0.345,0.226,p
0.987,0.229,p
0.200,0.670,n
0.130,0.831,n
0.347,0.331,p
0.596,0.618,n
0.983,0.481,p
0.381,0.567,n
0.455,0.216,p
0.148,0.968,n
0.005,0.188,n
0.814,0.185,p
0.557,0.554,n
0.060,0.701,n
0.120,0.866,n
0.368,0.056,p
0.798,0.471,p
0.135,0.581,n
0.698,0.908,n
0.107,0.553,n
0.721,0.807,n
0.905,0.882,n
0.810,0.644,n
0.216,0.965,n
0.733,0.433,p
0.323,0.254,p
0.349,0.547,p
0.894,0.837,n
0.856,0.029,p
0.681,0.495,p
0.557,0.585,n
0.751,0.031,p
0.464,0.635,n
0.656,0.486,p
0.571,0.254,n
0.657,0.186,p
0.994,0.670,p
0.643,0.197,n
0.303,0.644,n
0.980,0.939,n
0.602,0.390,p
0.549,0.346,p
0.615,0.225,p
0.637,0.708,n
0.921,0.024,p
0.294,0.445,n
0.767,0.543,n
0.264,0.016,n
0.158,0.120,p
0.610,0.464,p
0.523,0.235,p
0.143,0.385,n
0.758,0.544,p
0.828,0.668,p
0.237,0.819,n
0.092,0.055,p
0.925,0.915,n
0.169,0.542,n
0.080,0.154,n
0.313,0.954,n
0.414,0.339,p
0.509,0.764,n
0.515,0.960,n
0.829,0.206,p
0.484,0.496,p
0.435,0.921,n
0.159,0.215,n
0.441,0.927,n
0.106,0.852,n
0.667,0.308,p
0.463,0.343,p
0.578,0.693,n
0.716,0.067,p
0.274,0.701,n
0.467,0.534,n
0.475,0.519,n
0.087,0.320,n
0.012,0.893,n
0.570,0.607,n
0.521,0.760,n
0.630,0.536,p
0.184,0.098,p
0.928,0.893,n
0.302,0.953,n
0.392,0.858,n
0.088,0.390,n
0.034,0.545,n
0.988,0.630,p
0.693,0.310,p
0.252,0.984,n
0.427,0.711,n
0.804,0.976,n
0.899,0.828,n
0.470,0.109,p
0.160,0.062,p
0.699,0.096,p
0.496,0.956,n
0.976,0.254,p
0.460,0.415,n
0.178,0.875,p
0.763,0.681,p
0.373,0.781,n
0.030,0.195,n
0.398,0.471,n
0.603,0.178,p
0.904,0.011,p
0.847,0.708,n
0.001,0.810,n
0.017,0.288,n
0.781,0.572,p
0.039,0.928,n
0.502,0.626,n
0.511,0.876,n
0.131,0.858,n
0.867,0.922,n
0.629,0.758,n
0.532,0.029,p
0.297,0.003,p
0.253,0.163,p
0.406,0.561,n
0.394,0.636,n
0.895,0.962,n
0.769,0.783,n
0.510,0.976,n
0.245,0.865,n
0.733,0.400,p
0.501,0.743,p
0.455,0.768,n
0.437,0.136,p
0.783,0.651,p
0.206,0.369,n
0.829,0.532,n
0.160,0.744,n
0.395,0.173,p
0.623,0.237,p
0.411,0.546,n
0.936,0.661,p
0.690,0.468,p
0.412,0.439,n
0.391,0.203,p
0.262,0.416,n
0.011,0.083,n
0.078,0.292,n
0.922,0.119,p
0.716,0.649,p
0.730,0.777,n
0.448,0.391,p
0.301,0.347,n
0.754,0.735,n
0.691,0.215,p
0.001,0.680,n
0.720,0.471,p
0.389,0.273,p
0.302,0.498,n
0.969,0.447,p
0.470,0.250,p
0.596,0.137,p
0.969,0.480,n
0.255,0.800,n
0.840,0.552,p
0.359,0.238,p
0.255,0.528,n
0.278,0.843,n
0.245,0.161,p
0.751,0.269,p
0.402,0.284,p
0.278,0.984,p
0.521,0.290,p
0.310,0.961,n
0.454,0.283,p
0.485,0.012,p
0.177,0.310,p
0.594,0.034,p
0.456,0.220,p
0.351,0.514,n
0.540,0.688,n
0.739,0.477,p
0.302,0.271,p
0.547,0.495,n
0.575,0.246,p
0.798,0.014,p
0.430,0.272,n
0.243,0.799,n
0.663,0.276,p
0.761,0.796,n
0.393,0.910,n
0.990,0.579,p
0.979,0.726,p
0.888,0.234,p
0.917,0.400,p
0.746,0.427,p
0.641,0.800,n
0.449,0.966,p
0.887,0.610,p
0.476,0.841,p
0.917,0.628,p
0.971,0.279,n
0.934,0.545,p
0.470,0.244,p
0.811,0.300,p
0.401,0.528,p
0.765,0.873,n
0.679,0.219,p
0.758,0.100,p
0.433,0.070,p
0.158,0.723,n
0.178,0.990,p
0.626,0.866,n
0.331,0.587,n
0.252,0.198,n
0.825,0.112,p
0.517,0.933,n
0.996,0.416,p
0.802,0.678,p
0.221,0.471,n
0.291,0.441,n
0.385,0.496,n
0.262,0.934,n
0.258,0.418,n
0.853,0.153,p
0.153,0.157,n
0.636,0.616,p
0.047,0.905,n
0.005,0.203,n
0.767,0.047,p
0.012,0.866,n
0.244,0.580,n
0.729,0.008,p
0.978,0.379,p
0.247,0.310,n
0.480,0.663,n
0.921,0.992,n
0.018,0.884,n
0.533,0.727,n
0.890,0.834,n
0.998,0.558,p
0.964,0.721,p
0.920,0.257,p
0.211,0.349,n
0.498,0.334,p
0.419,0.673,n
0.037,0.293,n
0.956,0.072,p
0.510,0.117,p
0.541,0.291,p
0.748,0.418,p
0.118,0.700,n
0.972,0.211,p
0.959,0.449,n
0.033,0.556,p
0.108,0.054,p
0.845,0.823,n
0.770,0.865,n
0.262,0.751,n
0.869,0.238,n
0.955,0.250,p
0.673,0.175,p
0.349,0.233,p
0.322,0.321,n
0.450,0.381,p
0.302,0.909,n
0.657,0.171,p
0.432,0.129,p
0.029,0.583,n
0.174,0.812,n
0.255,0.023,p
0.446,0.487,p
0.209,0.054,p
0.844,0.621,p
0.807,0.969,n
0.523,0.457,p
0.256,0.888,p
0.623,0.391,p
0.805,0.015,n
0.028,0.311,n
0.487,0.117,p
0.813,0.357,p
0.889,0.887,n
0.945,0.519,p
0.987,0.310,p
0.076,0.318,n
0.223,0.683,n
0.171,0.975,p
0.572,0.625,n
0.715,0.890,n
0.959,0.174,p
0.957,0.245,p
0.316,0.129,p
0.938,0.576,p
0.932,0.359,p
0.607,0.507,p
0.532,0.651,n
0.176,0.824,n
0.449,0.286,p
0.092,0.829,n
0.185,0.788,n
0.144,0.672,n
0.188,0.030,p
0.729,0.020,p
0.888,0.931,n
0.923,0.396,p
0.135,0.564,p
0.086,0.968,n
0.951,0.705,p
0.670,0.985,n
0.498,0.821,n
0.609,0.579,n
0.110,0.783,n
0.071,0.925,n
0.695,0.126,p
0.317,0.432,p
0.021,0.048,n
0.966,0.517,p
0.884,0.401,p
0.374,0.016,p
0.659,0.352,n
0.328,0.452,n
0.696,0.738,n
0.851,0.031,p
0.675,0.829,n
0.057,0.637,n
0.931,0.443,p
0.167,0.066,p
0.155,0.959,n
0.787,0.174,p
0.617,0.862,p
0.900,0.021,p
0.427,0.982,n
0.951,0.921,p
0.362,0.162,p
0.853,0.538,n
0.143,0.953,n
0.772,0.021,p
0.524,0.447,p
0.393,0.544,n
0.586,0.965,p
0.093,0.837,n
0.150,0.136,p
0.559,0.237,p
0.809,0.493,p
0.207,0.802,n
0.449,0.316,p
0.003,0.542,n
0.222,0.702,n
0.962,0.987,n
0.885,0.124,p
0.774,0.134,p
0.448,0.696,n
0.636,0.608,p
0.987,0.756,p
0.410,0.427,n
0.235,0.603,n
0.027,0.974,n
0.408,0.303,p
0.400,0.120,p
0.594,0.065,p
0.414,0.207,p
0.159,0.089,p
0.704,0.994,n
0.693,0.177,p
0.444,0.012,p
0.333,0.056,p
0.095,0.972,n
0.725,0.667,n
0.566,0.956,n
0.419,0.047,p
0.647,0.275,p
0.502,0.286,p
0.347,0.683,n
0.450,0.668,n
0.232,0.539,n
0.093,0.029,p
0.607,0.967,n
0.334,0.517,n
0.447,0.652,n
0.184,0.021,p
0.922,0.200,p
0.724,0.815,n
0.741,0.970,n
0.734,0.674,n
0.593,0.344,p
0.047,0.775,n
0.870,0.615,n
0.803,0.998,n
0.659,0.469,p
0.208,0.770,n
0.174,0.698,n
0.897,0.479,p
0.014,0.259,n
0.763,0.370,p
0.211,0.230,n
0.017,0.625,n
0.319,0.943,n
0.688,0.089,p
0.015,0.686,n
0.423,0.697,n
0.758,0.407,p
0.769,0.571,p
0.143,0.616,n
0.908,0.677,p
0.611,0.805,n
0.819,0.288,p
0.240,0.463,n
0.931,0.738,p
0.856,0.994,n
0.907,0.317,p
0.380,0.576,n
0.551,0.395,p
0.318,0.198,p
0.627,0.487,p
0.611,0.638,p
0.757,0.321,n
0.859,0.494,n
0.973,0.487,p
0.285,0.978,n
0.534,0.088,p
0.477,0.841,n
0.763,0.022,p
0.224,0.751,n
0.741,0.525,p
0.376,0.154,n
0.700,0.957,n
0.622,0.346,p
0.879,0.725,p
0.614,0.381,p
0.241,0.918,n
0.869,0.209,p
0.848,0.274,p
0.377,0.109,p
0.304,0.453,n
0.369,0.480,n
0.074,0.271,n
0.770,0.718,n
0.838,0.491,p
0.251,0.985,n
0.499,0.899,n
0.019,0.670,n
0.212,0.539,n
0.303,0.190,p
0.481,0.733,n
0.645,0.613,n
0.534,0.629,n
0.331,0.304,p
0.438,0.136,p
0.964,0.648,p
0.028,0.435,n
0.510,0.245,p
0.211,0.829,n
0.937,0.845,n
0.328,0.077,p
0.635,0.035,p
0.687,0.770,n
0.834,0.345,p
0.184,0.070,p
0.430,0.177,p
0.178,0.341,n
0.724,0.961,n
0.820,0.498,n
0.618,0.158,p
0.597,0.498,p
0.240,0.943,n
0.189,0.550,n
0.475,0.196,p
0.264,0.979,n
0.927,0.623,p
0.602,0.507,p
0.494,0.153,p
0.907,0.433,n
0.485,0.261,p
0.826,0.173,p
0.762,0.022,p
0.361,0.948,n
0.198,0.238,n
0.323,0.728,n
0.344,0.117,p
0.499,0.461,p
0.120,0.998,n
0.991,0.688,n
0.567,0.902,n
0.585,0.771,p
0.605,0.035,p
0.413,0.109,p
0.406,0.707,n
0.777,0.316,p
0.784,0.171,p
0.357,0.606,n
0.556,0.091,n
0.711,0.389,n
0.821,0.473,p
0.655,0.384,p
0.266,0.030,p
0.934,0.369,p
0.871,0.163,p
0.385,0.423,n
0.485,0.127,p
0.291,0.033,p
0.686,0.231,p
0.272,0.749,n
0.726,0.536,n
0.964,0.178,p
0.706,0.290,p
0.092,0.233,n
0.167,0.018,p
0.499,0.734,n
0.621,0.030,p
0.068,0.217,n
0.931,0.566,p
0.718,0.435,p
0.937,0.130,p
0.065,0.206,n
0.781,0.880,n
0.797,0.401,p
0.849,0.440,p
0.349,0.943,n
0.253,0.691,n
0.917,0.857,n
0.035,0.676,n
0.693,0.206,p
0.415,0.006,p
0.069,0.049,p
0.569,0.785,n
0.807,0.122,n
0.245,0.661,n
0.864,0.745,p
0.980,0.560,p
0.678,0.685,n
0.891,0.872,n
0.525,0.763,n
0.958,0.933,n
0.987,0.539,p
0.765,0.989,n
0.945,0.844,n
0.058,0.049,p
0.900,0.497,p
0.745,0.427,p
0.008,0.510,n
0.656,0.425,n
0.227,0.468,n
0.800,0.608,p
0.831,0.793,n
0.096,0.538,n
0.488,0.448,p
0.414,0.187,n
0.852,0.843,n
0.291,0.491,n
0.071,0.040,p
0.355,0.163,p
0.661,0.503,p
0.059,0.931,n
0.123,0.921,n
0.072,0.986,n
0.055,0.078,n
0.673,0.463,n
0.090,0.746,n
0.390,0.364,n
0.637,0.583,p
0.827,0.668,p
0.670,0.976,n
0.213,0.038,p
0.847,0.285,p
0.688,0.618,p
0.592,0.691,n
0.652,0.121,p
0.325,0.873,n
0.262,0.340,n
0.407,0.113,p
0.799,0.220,p
0.604,0.408,p
0.828,0.383,p
0.621,0.929,n
0.111,0.509,n
0.998,0.782,p
0.939,0.283,p
0.310,0.477,n
0.737,0.367,p
0.767,0.709,n
0.963,0.753,p
0.821,0.731,p
0.643,0.876,n
0.490,0.319,p
0.490,0.316,p
0.582,0.555,n
0.615,0.313,p
0.376,0.757,n
0.592,0.581,p
0.846,0.362,p
0.134,0.054,p
0.159,0.364,n
0.363,0.847,n
0.131,0.069,p
0.768,0.884,n
0.860,0.318,p
0.333,0.932,n
0.585,0.478,p
0.843,0.728,p
0.172,0.464,n
0.368,0.510,p
0.036,0.245,n
0.779,0.653,n
0.975,0.443,n
0.615,0.292,p
0.871,0.801,n
0.348,0.510,n
0.276,0.872,n
0.704,0.897,n
0.857,0.492,p
0.123,0.466,n
0.530,0.638,n
0.303,0.521,n
0.569,0.406,p
0.631,0.418,p
0.221,0.110,p
0.699,0.770,n
0.982,0.755,p
0.190,0.906,n
0.767,0.962,n
0.379,0.553,n
0.620,0.655,n
0.387,0.021,p
0.807,0.104,p
0.317,0.206,p
0.802,0.887,n
0.239,0.404,n
0.084,0.282,n
0.104,0.107,n
0.254,0.512,n
0.996,0.995,n
0.561,0.854,n
0.259,0.657,n
0.720,0.286,p
0.774,0.066,p
0.734,0.681,n
0.601,0.864,n
0.447,0.812,n
0.525,0.325,p
0.840,0.719,p
0.817,0.688,p
0.519,0.286,p
0.704,0.507,p
0.766,0.882,n
0.296,0.236,p
0.204,0.487,n
0.075,0.083,n
0.160,0.859,n
0.946,0.136,p
0.087,0.875,n
0.403,0.606,n
0.203,0.506,n
0.819,0.941,n
0.984,0.585,p
0.387,0.405,p
0.031,0.531,n
0.813,0.159,p
0.083,0.962,n
0.032,0.752,p
0.211,0.154,p
0.081,0.757,n
0.852,0.341,p
0.335,0.428,n
0.486,0.729,n
0.265,0.858,n
0.017,0.447,n
0.245,0.646,n
0.820,0.879,n
0.054,0.081,n
0.132,0.234,n
0.097,0.644,p
0.806,0.598,p
0.288,0.355,n
0.981,0.362,p
0.920,0.376,p
0.770,0.612,p
0.858,0.189,p
0.186,0.873,n
0.377,0.692,n
0.708,0.135,p
0.081,0.201,n
0.461,0.866,n
0.451,0.426,p
0.812,0.916,n
0.020,0.278,n
0.463,0.364,p
0.636,0.543,p
0.765,0.285,p
0.432,0.386,p
0.708,0.367,p
0.948,0.757,n
0.210,0.149,p
0.756,0.597,p
0.471,0.732,n
0.705,0.906,n
0.812,0.819,n
0.695,0.170,p
0.046,0.878,n
0.214,0.081,p
0.053,0.648,n
0.194,0.247,n
0.757,0.640,p
0.616,0.227,p
0.575,0.266,p
0.784,0.095,p
0.748,0.125,p
0.868,0.464,p
0.425,0.029,p
0.964,0.635,p
0.494,0.428,p
0.565,0.332,p
0.957,0.174,n
0.381,0.349,p
0.770,0.764,n
0.098,0.876,n
0.095,0.587,n
0.389,0.152,p
0.201,0.767,n
0.523,0.093,p
0.729,0.871,n
0.430,0.270,p
0.336,0.052,p
0.066,0.460,n
0.575,0.259,p
0.319,0.897,n
0.270,0.498,n
0.629,0.144,p
0.890,0.634,p
0.470,0.160,p
0.975,0.065,p
0.326,0.906,n
0.135,0.138,n
0.891,0.370,p
0.284,0.276,p
0.286,0.968,n
0.092,0.229,n
0.577,0.638,n
0.073,0.738,n
0.355,0.148,p
0.852,0.444,p
0.135,0.572,n
0.167,0.552,n
0.028,0.115,n
0.013,0.779,n
0.760,0.003,p
0.320,0.972,p
0.800,0.259,p
0.253,0.933,n
0.529,0.116,n
0.040,0.043,n
0.738,0.994,n
0.238,0.251,n
0.707,0.736,n
0.094,0.215,n
0.980,0.451,p
0.005,0.786,n
0.821,0.769,n
0.210,0.504,n
0.979,0.234,p
0.871,0.073,p
0.402,0.467,n
0.274,0.039,p
0.626,0.231,n
0.967,0.200,p
0.175,0.241,n
0.762,0.138,p
0.298,0.915,n
0.523,0.965,n
0.240,1.000,n
0.142,0.164,n
0.653,0.091,p
0.042,0.999,n
0.996,0.823,p
0.028,0.281,n
0.612,0.290,p
0.809,0.590,p
0.200,0.600,n
0.936,0.399,p
0.130,0.294,n
0.141,0.295,n
0.489,0.324,p
0.574,0.985,n
0.697,0.803,n
0.958,0.602,p
0.800,0.539,p
0.069,0.517,n
0.736,0.221,p
0.709,0.646,p
0.902,0.999,n
0.312,0.605,p
0.305,0.960,n
0.686,0.543,p
0.127,0.487,n
0.895,0.518,p
0.091,0.186,n
0.338,0.009,p
0.592,0.312,p
0.455,0.105,p
0.325,0.430,n
0.975,0.130,p
0.838,0.860,n
0.861,0.139,p
0.555,0.509,p
0.007,0.314,n
0.921,0.609,p
0.575,0.510,p
0.879,0.524,p
0.999,0.942,p
0.020,0.029,n
0.460,0.670,n
0.918,0.873,n
0.857,0.057,p
0.608,0.590,n
0.193,0.796,p
0.447,0.948,n
0.808,0.548,p
0.845,0.693,p
0.735,0.979,n
0.472,0.137,p
0.614,0.614,n
0.802,0.015,p
0.272,0.082,p
0.273,0.882,p
0.205,0.255,n
0.475,0.531,n
0.747,0.894,n
0.486,0.342,p
0.529,0.343,p
0.577,0.892,n
0.495,0.816,n
0.233,0.398,p
0.243,0.142,p
0.061,0.299,n
0.795,0.112,p
0.101,0.207,p
0.808,0.661,p
0.023,0.108,n
0.167,0.203,n
0.186,0.679,n
0.288,0.229,p
0.894,0.550,p
0.635,0.959,n
0.175,0.521,n
0.584,0.711,n
0.182,0.502,n
0.340,0.954,n
0.365,0.121,p
0.320,0.761,n
0.433,0.582,p
0.636,0.598,n
0.988,0.846,n
0.880,0.304,p
0.175,0.788,n
0.034,0.608,n
0.880,0.196,p
0.942,0.837,n
0.488,0.077,p
0.941,0.593,p
0.027,0.301,n
0.911,0.665,p
0.700,0.704,n
0.765,0.585,p
0.924,0.069,p
0.866,0.270,p
0.494,0.914,n
0.152,0.738,n
0.816,0.333,p
0.167,0.050,n
0.636,0.180,p
0.965,0.403,p
0.674,0.606,p
0.825,0.183,p
0.251,0.076,p
0.725,0.749,n
0.284,0.176,p
0.426,0.857,n
0.209,0.540,n
0.767,0.665,p
0.949,0.486,p
0.706,0.172,p
0.991,0.575,n
0.880,0.534,p
0.989,0.925,n
0.221,0.613,p
0.195,0.031,p
0.922,0.705,p
0.722,0.845,n
0.908,0.309,n
0.272,0.527,n
0.878,0.245,p
0.138,0.372,n
0.476,0.188,p
0.638,0.644,n
0.464,0.453,n
0.117,0.186,n
0.256,0.982,n
0.181,0.885,n
0.165,0.997,n
0.853,0.795,n
0.779,0.222,p
0.820,0.245,p
0.798,0.217,p
0.655,0.324,p
0.932,0.491,p
0.239,0.164,p
0.011,0.861,n
0.441,0.527,n
0.675,0.158,p
0.003,0.633,n
0.180,0.842,n
0.182,0.612,n
0.199,0.515,p
0.727,0.892,n
0.474,0.170,p
0.508,0.242,p
0.460,0.292,n
0.391,0.473,n
0.854,0.049,p
0.415,0.357,p
0.838,0.676,p
0.693,0.703,n
0.304,0.546,p
0.256,0.008,p
0.417,0.709,n
0.053,0.439,n
0.534,0.783,n
0.119,0.164,n
0.666,0.864,n
0.977,0.657,p
0.586,0.077,p
0.686,0.922,n
0.114,0.268,n
0.923,0.141,n
0.060,0.820,n
0.331,0.742,n
0.059,0.151,n
0.693,0.752,n
0.927,0.366,p
0.309,0.399,n
0.358,0.971,n
0.829,0.205,n
0.863,0.874,n
0.663,0.688,n
0.974,0.785,p
0.308,0.395,n
0.537,0.657,n
0.759,0.633,p
0.142,0.927,n
0.425,0.129,p
