@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.507,0.361,p
0.232,0.876,p
0.633,0.118,n
0.560,0.232,n
0.080,0.572,p
0.286,0.675,p
0.886,0.580,n
0.770,0.530,n
0.925,0.798,n
0.232,0.233,n
0.342,0.254,n
0.933,0.726,n
0.213,0.364,p
0.389,0.144,n
0.770,0.927,p
0.996,0.068,n
0.936,0.734,n
0.409,0.499,p
0.073,0.124,p
0.361,0.594,p
0.914,0.052,n
0.014,0.090,p
0.553,0.065,n
0.139,0.777,p
0.477,0.861,p
0.116,0.449,p
0.782,0.627,n
0.067,0.833,p
0.256,0.731,p
0.125,0.484,p
0.868,0.896,p
0.532,0.972,p
0.756,0.032,p
0.680,0.600,n
0.458,0.302,n
0.333,0.868,p
0.751,0.491,n
0.812,0.350,n
0.239,0.846,p
0.577,0.612,p
0.502,0.323,p
0.286,0.677,p
0.135,0.006,n
0.462,0.269,n
0.757,0.227,n
0.904,0.034,n
0.048,0.772,p
0.657,0.940,p
0.867,0.498,n
0.509,0.568,p
0.288,0.199,n
0.776,0.483,n
0.284,0.262,n
0.623,0.289,n
0.510,0.343,n
0.157,0.367,p
0.450,0.680,n
0.102,0.280,p
0.941,0.256,n
0.571,0.999,n
0.651,0.915,p
0.883,0.293,n
0.362,0.093,n
0.670,0.683,p
0.115,0.254,p
0.628,0.349,n
0.851,0.274,n
0.758,0.084,n
0.925,0.712,n
0.324,0.585,n
0.689,0.074,n
0.349,0.189,n
0.678,0.534,n
0.309,0.728,p
0.643,0.320,n
0.508,0.949,p
0.966,0.889,p
0.458,0.208,n
0.181,0.648,p
0.790,0.494,n
0.566,0.358,n
0.165,0.954,p
0.786,0.008,n
0.088,0.422,p
0.967,0.224,p
0.117,0.962,p
0.620,0.267,n
0.231,0.166,n
0.460,0.800,p
0.191,0.327,p
0.374,0.099,n
0.561,0.531,n
0.682,0.148,n
0.222,0.753,p
0.011,0.017,p
0.800,0.386,p
0.102,0.539,n
0.181,0.889,p
0.475,0.418,n
0.158,0.644,p
0.781,0.688,n
0.194,0.361,p
0.053,0.940,p
0.660,0.719,p
0.375,0.850,p
0.928,0.209,n
0.774,0.763,p
0.923,0.511,n
0.100,0.758,p
0.264,0.730,p
0.863,0.159,n
0.913,0.583,n
0.635,0.295,p
0.321,0.735,p
0.124,0.842,p
0.032,0.800,p
0.885,0.010,n
0.522,0.612,p
0.706,0.783,p
0.806,0.883,p
0.870,0.752,p
0.655,0.757,p
0.359,0.108,n
0.919,0.678,p
0.353,0.384,p
0.832,0.953,p
0.653,0.120,n
0.981,0.778,n
0.181,0.283,p
0.327,0.104,n
0.887,0.756,n
0.601,0.916,p
0.803,0.499,n
0.503,0.408,n
0.682,0.867,p
0.092,0.503,p
0.079,0.690,p
0.689,0.458,n
0.036,0.034,n
0.159,0.619,p
0.599,0.530,p
0.501,0.788,p
0.560,0.523,p
0.747,0.232,n
0.309,0.988,n
0.712,0.816,p
0.177,0.809,p
0.373,0.571,p
0.310,0.062,n
0.462,0.468,p
0.740,0.984,p
0.949,0.546,n
0.738,0.404,n
0.176,0.911,p
0.547,0.615,p
0.928,0.448,p
0.599,0.734,p
0.703,0.614,p
0.424,0.646,p
0.372,0.302,n
0.354,0.052,n
0.868,0.411,n
0.991,0.424,n
0.654,0.213,n
0.006,0.848,p
0.556,0.354,n
0.770,0.297,n
0.815,0.111,p
0.227,0.609,p
0.856,0.018,n
0.690,0.628,n
0.743,0.429,p
0.726,0.877,p
0.797,0.644,n
0.852,0.706,n
0.418,0.297,n
0.047,0.671,p
0.509,0.314,n
0.447,0.883,p
0.661,0.113,n
0.374,0.084,n
0.434,0.976,p
0.657,0.436,n
0.149,0.997,p
0.680,0.783,p
0.173,0.952,p
0.848,0.981,p
0.383,0.989,p
0.929,0.371,p
0.499,0.441,n
0.931,0.960,p
0.566,0.961,p
0.607,0.347,n
0.501,0.103,p
0.437,0.668,p
0.892,0.145,n
0.582,0.989,p
0.480,0.218,n
0.862,0.933,p
0.782,0.636,p
0.151,0.243,p
0.662,0.003,n
0.633,0.973,n
0.037,0.200,p
0.244,0.068,n
0.597,0.038,n
0.759,0.302,n
0.290,0.718,p
0.642,0.727,n
0.362,0.839,p
0.540,0.477,n
0.616,0.288,n
0.309,0.326,p
0.139,0.455,p
0.842,0.978,p
0.833,0.289,n
0.028,0.667,p
0.991,0.588,p
0.183,0.173,n
0.559,0.729,p
0.726,0.382,n
0.970,0.537,n
0.641,0.778,p
0.716,0.596,n
0.004,0.610,n
0.904,0.720,n
0.837,0.392,n
0.412,0.251,n
0.035,0.731,n
0.083,0.422,p
0.095,0.060,n
0.164,0.025,n
0.162,0.096,n
0.290,0.699,p
0.339,0.521,p
0.985,0.482,n
0.435,0.280,n
0.636,0.472,n
0.883,0.573,p
0.191,0.129,n
0.006,0.082,p
0.825,0.027,p
0.570,0.757,n
0.325,0.861,n
0.411,0.792,n
0.511,0.764,p
0.264,0.029,n
0.210,0.243,p
0.656,0.632,p
0.734,0.807,p
0.866,0.832,p
0.938,0.708,n
0.707,0.773,p
0.244,0.454,p
0.927,0.047,n
0.893,0.685,n
0.720,0.462,n
0.285,0.450,n
0.064,0.842,p
0.117,0.184,p
0.990,0.930,p
0.332,0.984,p
0.966,0.380,n
0.893,0.507,n
0.929,0.671,n
0.678,0.939,p
0.360,0.690,p
0.837,0.590,n
0.617,0.148,n
0.221,0.558,p
0.661,0.852,p
0.857,0.283,n
0.247,0.427,p
0.443,0.472,p
0.263,0.446,p
0.067,0.202,p
0.052,0.144,p
0.651,0.165,n
0.461,0.412,n
0.867,0.014,p
0.113,0.018,n
0.875,0.399,n
0.116,0.732,p
0.054,0.342,p
0.106,0.467,p
0.121,0.029,n
0.175,0.555,p
0.193,0.201,n
0.753,0.773,p
0.075,0.755,p
0.478,0.340,n
0.839,0.656,n
0.459,0.097,n
0.423,0.687,n
0.927,0.041,p
0.955,0.543,n
0.706,0.731,p
0.613,0.895,p
0.575,0.008,n
0.620,0.262,n
0.835,0.166,n
0.798,0.667,n
0.712,0.502,n
0.652,0.026,n
0.442,0.822,p
0.410,0.000,n
0.771,0.843,p
0.544,0.633,p
0.821,0.582,n
0.658,0.560,n
0.571,0.237,n
0.413,0.241,n
0.873,0.367,n
0.692,0.739,p
0.441,0.973,p
0.834,0.281,n
0.637,0.378,n
0.590,0.043,p
0.726,0.426,n
0.489,0.976,p
0.515,0.428,n
0.273,0.248,n
0.245,0.225,n
0.891,0.649,n
0.690,0.444,p
0.857,0.062,p
0.531,0.332,n
0.580,0.174,n
0.123,0.802,p
0.334,0.748,p
0.644,0.141,n
0.692,0.078,n
0.456,0.181,p
0.929,0.634,n
0.327,0.718,p
0.118,0.216,n
0.409,0.528,p
0.108,0.971,p
0.544,0.146,n
0.986,0.902,p
0.902,0.240,n
0.112,0.805,p
0.294,0.584,p
0.703,0.454,n
0.192,0.667,p
0.931,0.550,p
0.043,0.663,p
0.739,0.653,n
0.842,0.657,n
0.061,0.608,n
0.869,0.689,n
0.445,0.345,p
0.787,0.599,n
0.885,0.173,n
0.570,0.241,n
0.847,0.043,p
0.108,0.489,p
0.330,0.176,n
0.954,0.188,n
0.118,0.173,p
0.547,0.900,p
0.155,0.959,n
0.691,0.583,n
0.453,0.967,p
0.615,0.912,p
0.833,0.061,n
0.507,0.336,n
0.852,0.324,n
0.349,0.168,p
0.935,0.565,n
0.486,0.227,n
0.225,0.142,n
0.638,0.299,n
0.927,0.286,n
0.631,0.375,n
0.104,0.134,p
0.059,0.969,p
0.980,0.883,p
0.571,0.022,n
0.101,0.272,p
0.588,0.838,p
0.927,0.705,n
0.718,0.382,n
0.419,0.667,p
0.462,0.561,p
0.768,0.692,n
0.262,0.828,p
0.340,0.882,p
0.040,0.179,p
0.629,0.121,n
0.806,0.275,n
0.027,0.392,p
0.945,0.219,n
0.609,0.247,n
0.344,0.002,p
0.004,0.982,p
0.868,0.374,n
0.121,0.929,p
0.953,0.589,n
0.339,0.596,p
0.471,0.315,n
0.220,0.347,p
0.659,0.501,n
0.258,0.057,n
0.262,0.000,p
0.909,0.240,n
0.475,0.284,n
0.916,0.560,n
0.385,0.016,n
0.071,0.124,p
0.941,0.877,p
0.513,0.202,n
0.647,0.938,p
0.647,0.967,p
0.929,0.392,n
0.327,0.494,p
0.033,0.226,p
0.897,0.833,p
0.012,0.541,p
0.128,0.688,p
0.760,0.342,n
0.698,0.333,n
0.778,0.757,p
0.513,0.974,p
0.934,0.743,p
0.477,0.291,n
0.333,0.189,n
0.277,0.505,p
0.681,0.511,n
0.820,0.009,n
0.351,0.787,p
0.871,0.421,n
0.271,0.150,n
0.629,0.204,n
0.619,0.191,n
0.329,0.186,n
0.766,0.751,p
0.905,0.862,p
0.765,0.862,p
0.618,0.201,n
0.919,0.982,p
0.828,0.845,p
0.972,0.517,n
0.741,0.352,n
0.777,0.053,n
0.759,0.552,p
0.323,0.608,p
0.733,0.650,n
0.437,0.929,p
0.211,0.034,n
0.850,0.578,n
0.801,0.116,n
0.320,0.986,p
0.712,0.056,n
0.430,0.045,n
0.337,0.032,n
0.400,0.850,p
0.641,0.455,n
0.878,0.079,n
0.736,0.361,n
0.047,0.712,p
0.402,0.722,p
0.264,0.069,n
0.467,0.008,n
0.283,0.121,n
0.553,0.741,p
0.305,0.600,p
0.342,0.602,p
0.890,0.239,n
0.731,0.297,n
0.253,0.233,n
0.543,0.727,p
0.490,0.817,n
0.358,0.758,n
0.302,0.716,p
0.323,0.557,p
0.054,0.837,p
0.593,0.632,p
0.838,0.442,n
0.996,0.984,p
0.854,0.569,n
0.375,0.706,p
0.167,0.128,n
0.428,0.101,n
0.931,0.789,n
0.024,0.873,p
0.285,0.267,n
0.658,0.975,p
0.898,0.094,n
0.653,0.013,n
0.289,0.827,p
0.844,0.514,n
0.699,0.595,n
0.619,0.735,p
0.224,0.719,p
0.504,0.100,n
0.483,0.520,n
0.703,0.462,n
0.674,0.477,n
0.599,0.669,p
0.614,0.905,n
0.172,0.083,n
0.946,0.690,n
0.887,0.971,p
0.549,0.277,n
0.694,0.097,p
0.509,0.813,p
0.742,0.924,p
0.386,0.507,p
0.672,0.933,p
0.929,0.482,n
0.053,0.657,p
0.067,0.103,n
0.359,0.876,p
0.238,0.916,n
0.884,0.134,p
0.196,0.874,p
0.653,0.262,n
0.636,0.331,n
0.672,0.436,n
0.684,0.948,p
0.584,0.626,p
0.012,0.289,p
0.497,0.048,n
0.976,0.846,p
0.928,0.001,n
0.575,0.661,p
0.565,0.087,n
0.545,0.844,p
0.759,0.666,n
0.852,0.995,p
0.679,0.273,n
0.022,0.006,n
0.456,0.026,n
0.724,0.963,n
0.518,0.750,p
0.492,0.251,n
0.427,0.381,n
0.849,0.448,n
0.639,0.885,p
0.795,0.209,n
0.494,0.301,n
0.066,0.399,n
0.063,0.030,n
0.398,0.687,p
0.549,0.913,p
0.693,0.154,n
0.278,0.976,p
0.337,0.741,p
0.877,0.876,p
0.606,0.352,n
0.858,0.680,n
0.669,0.375,n
0.865,0.432,n
0.634,0.567,n
0.585,0.544,n
0.849,0.595,n
0.870,0.404,n
0.712,0.985,p
0.403,0.054,n
0.789,0.316,n
0.411,0.290,n
0.972,0.741,n
0.118,0.412,n
0.532,0.802,p
0.044,0.728,n
0.973,0.077,n
0.253,0.401,n
0.861,0.365,n
0.947,0.500,n
0.580,0.349,n
0.186,0.213,p
0.537,0.830,n
0.980,0.548,n
0.007,0.674,p
0.800,0.753,p
0.047,0.497,n
0.450,0.474,p
0.097,0.061,n
0.104,0.228,p
0.504,0.660,p
0.755,0.096,n
0.336,0.395,p
0.304,0.572,p
0.784,0.710,p
0.238,0.501,p
0.916,0.847,p
0.658,0.137,n
0.047,0.932,n
0.136,0.885,p
0.612,0.791,p
0.896,0.046,n
0.942,0.870,p
0.837,0.014,n
0.296,0.160,n
0.946,0.971,n
0.642,0.867,p
0.791,0.185,n
0.113,0.756,p
0.286,0.501,p
0.081,0.790,p
0.559,0.308,p
0.911,0.025,n
0.406,0.729,p
0.277,0.187,n
0.590,0.340,n
0.258,0.559,p
0.252,0.868,p
0.137,0.332,n
0.690,0.142,n
0.849,0.644,n
0.142,0.952,p
0.564,0.526,n
0.016,0.546,p
0.279,0.383,p
0.355,0.562,n
0.373,0.004,n
0.407,0.321,n
0.183,0.558,p
0.329,0.755,p
0.955,0.272,n
0.829,0.521,n
0.521,0.099,n
0.634,0.856,p
0.247,0.096,n
0.425,0.364,n
0.536,0.050,n
0.250,0.914,p
0.607,0.123,n
0.080,0.149,p
0.674,0.434,n
0.236,0.360,p
0.273,0.922,p
0.344,0.392,p
0.003,0.484,p
0.947,0.126,p
0.838,0.499,n
0.755,0.037,n
0.581,0.105,n
0.118,0.023,n
0.047,0.158,p
0.267,0.093,n
0.303,0.097,n
0.675,0.419,n
0.426,0.614,p
0.259,0.224,n
0.578,0.859,p
0.605,0.487,n
0.517,0.233,n
0.048,0.376,p
0.015,0.941,p
0.300,0.552,p
0.286,0.099,n
0.066,0.955,p
0.724,0.373,n
0.737,0.203,n
0.537,0.988,p
0.758,0.302,n
0.053,0.827,p
0.012,0.138,p
0.009,0.927,p
0.587,0.664,p
0.479,0.013,n
0.624,0.867,p
0.864,0.048,n
0.075,0.179,p
0.473,0.223,n
0.179,0.410,n
0.093,0.616,p
0.074,0.186,p
0.342,0.179,n
0.428,0.459,p
1.000,0.092,n
0.734,0.592,n
0.524,0.733,n
0.867,0.317,n
0.944,0.450,n
0.994,0.169,n
0.877,0.517,n
0.849,0.398,n
0.621,0.296,n
0.919,0.584,n
0.542,0.987,p
0.397,0.937,p
0.946,0.575,n
0.916,0.699,n
0.494,0.358,n
0.974,0.960,p
0.299,0.844,p
0.764,0.794,p
0.798,0.626,n
0.904,0.714,n
0.796,0.743,p
0.995,0.152,n
0.957,0.054,n
0.782,0.616,n
0.048,0.979,p
0.050,0.457,p
0.286,0.260,n
0.280,0.190,n
0.221,0.703,p
0.591,0.535,n
0.119,0.413,p
0.005,0.354,p
0.707,0.740,p
0.695,0.054,n
0.714,0.639,p
0.987,0.631,n
0.678,0.868,p
0.681,0.636,p
0.078,0.144,p
0.973,0.698,n
0.536,0.525,p
0.689,0.597,p
0.398,0.749,p
0.217,0.502,p
0.014,0.190,p
0.197,0.803,n
0.475,0.795,p
0.650,0.606,p
0.220,0.171,n
0.813,0.227,n
0.964,0.354,n
0.179,0.401,p
0.917,0.237,n
0.714,0.844,p
0.855,0.425,n
0.415,0.042,n
0.722,0.287,n
0.079,0.526,p
0.697,0.008,n
0.873,0.203,n
0.256,0.200,n
0.748,0.470,n
0.744,0.497,n
0.853,0.044,n
0.470,0.380,n
0.476,0.866,p
0.441,0.977,p
0.805,0.753,p
0.152,0.074,n
0.491,0.729,p
0.138,0.813,p
0.049,0.577,p
0.493,0.240,p
0.819,0.907,p
0.467,0.286,n
0.598,0.235,n
0.960,0.396,n
0.916,0.345,n
0.250,0.135,n
0.464,0.484,p
0.879,0.165,n
0.691,0.026,n
0.638,0.335,n
0.376,0.879,p
0.909,0.431,n
0.320,0.968,p
0.982,0.237,n
0.997,0.862,p
0.395,0.450,n
0.113,0.631,p
0.536,0.536,p
0.799,0.857,p
0.703,0.464,n
0.359,0.638,p
0.772,0.309,n
0.361,0.576,p
0.092,0.633,p
0.374,0.148,n
0.242,0.051,n
0.893,0.228,n
0.487,0.622,p
0.697,0.545,p
0.245,0.870,p
0.904,0.597,n
0.712,0.682,p
0.974,0.615,n
0.284,0.330,n
0.084,0.880,p
0.524,0.540,p
0.928,0.581,n
0.895,0.809,p
0.576,0.730,p
0.430,0.344,p
0.048,0.143,p
0.554,0.041,n
0.992,0.099,n
0.380,0.645,p
0.985,0.379,n
0.364,0.025,n
0.395,0.567,p
0.981,0.346,n
0.659,0.328,n
0.407,0.938,p
0.098,0.566,p
0.644,0.151,n
0.633,0.761,p
0.559,0.891,p
0.507,0.952,p
0.101,0.851,p
0.068,0.792,p
0.708,0.569,n
0.531,0.197,n
0.670,0.904,p
0.883,0.427,n
0.619,0.090,p
0.047,0.355,p
0.452,0.170,n
0.999,0.248,n
0.819,0.588,n
0.981,0.580,n
0.659,0.677,p
0.365,0.565,p
0.201,0.168,n
0.867,0.541,n
0.841,0.829,p
0.966,0.527,n
0.526,0.895,p
0.418,0.991,p
0.423,0.161,n
0.066,0.034,p
0.972,0.883,p
0.051,0.931,p
0.897,0.093,n
0.798,0.188,n
0.569,0.379,p
0.678,0.036,n
0.001,0.219,p
0.525,0.988,p
0.344,0.095,n
0.543,0.181,n
0.294,0.264,n
0.224,0.874,p
0.424,0.620,p
0.858,0.617,n
0.931,0.241,n
0.973,0.964,p
0.322,0.334,p
0.214,0.737,n
0.337,0.121,n
0.714,0.051,n
0.321,0.798,n
0.480,0.620,n
0.590,0.616,p
0.623,0.254,n
0.174,0.083,n
0.371,0.927,p
0.917,0.076,n
0.510,0.379,n
0.177,0.389,p
0.057,0.880,p
0.852,0.611,n
0.431,0.013,n
0.123,0.781,n
0.280,0.930,p
0.377,0.020,n
0.412,0.985,p
0.714,0.144,n
0.220,0.997,p
0.240,0.163,n
0.714,0.533,n
0.896,0.188,n
0.485,0.329,n
0.141,0.037,n
0.001,0.551,p
0.735,0.272,n
0.104,0.735,p
0.396,0.104,n
0.782,0.303,n
0.359,0.190,n
0.776,0.039,n
0.731,0.045,n
0.216,0.763,p
0.009,0.263,p
0.305,0.292,n
0.426,0.945,p
0.885,0.507,n
0.401,0.546,p
0.002,0.879,p
0.808,0.886,p
0.378,0.830,p
0.270,0.614,p
0.851,0.263,n
0.273,0.911,p
0.529,0.252,n
0.814,0.220,n
0.775,0.241,n
0.591,0.183,n
0.956,0.538,n
0.013,0.864,p
0.456,0.391,p
0.641,0.772,p
0.499,0.686,p
0.661,0.656,p
0.831,0.980,p
0.062,0.157,p
0.713,0.729,p
0.912,0.439,n
0.144,0.509,p
0.460,0.631,p
0.141,0.512,p
0.062,0.988,p
0.511,0.510,p
0.813,0.566,n
0.631,0.732,p
0.063,0.574,p
0.847,0.518,n
0.707,0.224,n
0.037,0.690,p
0.037,0.599,n
0.156,0.674,n
0.737,0.365,n
0.403,0.708,p
0.336,0.171,n
0.781,0.806,p
0.440,0.170,n
0.243,0.534,p
0.634,0.718,p
0.081,0.386,p
0.033,0.755,p
0.794,0.488,n
0.833,0.345,n
0.559,0.815,p
0.956,0.656,n
0.593,0.206,n
0.080,0.578,n
0.999,0.668,n
0.962,0.943,p
0.925,0.203,n
0.238,0.840,p
0.566,0.948,p
0.979,0.062,n
0.207,0.661,p
0.108,0.867,p
0.445,0.188,n
0.339,0.239,n
0.667,0.157,n
0.397,0.062,n
0.307,0.754,p
0.545,0.151,n
0.690,0.383,n
0.290,0.768,n
0.736,0.009,n
0.720,0.522,n
0.821,0.786,p
0.100,0.418,p
0.779,0.341,n
0.403,0.107,n
0.994,0.600,n
0.713,0.813,p
0.384,0.608,p
0.782,0.786,p
0.562,0.558,p
0.179,0.558,p
0.245,0.645,p
0.435,0.239,n
0.216,0.989,p
0.452,0.307,n
0.151,0.584,p
0.164,0.288,n
0.755,0.382,n
0.724,0.419,n
0.391,0.345,n
0.525,0.877,n
0.361,0.290,n
0.377,0.592,p
0.056,0.814,p
0.770,0.681,n
0.986,0.516,n
0.477,0.077,n
0.396,0.314,n
0.221,0.220,p
0.482,0.689,p
0.275,0.334,p
0.536,0.049,n
0.194,0.613,p
0.868,0.400,n
0.766,0.447,n
0.155,0.606,p
0.533,0.009,n
0.194,0.980,p
0.010,0.563,p
0.835,0.392,n
0.868,0.076,n
0.318,0.637,p
0.737,0.570,n
0.051,0.538,p
0.064,0.419,p
0.929,0.596,n
0.104,0.738,n
0.044,0.808,p
0.851,0.237,n
0.034,0.555,p
0.720,0.891,p
0.986,0.282,n
0.509,0.932,p
0.097,0.708,p
0.778,0.624,n
0.024,0.904,p
0.156,0.378,p
0.113,0.817,p
0.489,0.561,p
0.097,0.949,p
0.799,0.139,p
0.555,0.444,n
0.478,0.312,n
0.005,0.756,p
0.405,0.998,n
0.083,0.291,p
0.007,0.748,p
0.469,0.443,n
0.315,0.466,p
0.364,0.034,n
0.680,0.230,n
0.248,0.381,p
0.587,0.863,p
0.010,0.300,p
0.170,0.256,p
0.635,0.156,n
0.548,0.257,n
0.802,0.695,n
0.694,0.318,p
0.239,0.364,p
0.837,0.914,p
0.649,0.870,p
0.086,0.710,p
0.852,0.060,n
0.367,0.985,p
0.149,0.120,p
0.923,0.659,n
0.468,0.828,p
0.598,0.591,p
0.269,0.679,n
0.364,0.604,p
0.058,0.315,p
0.688,0.749,p
0.640,0.383,n
0.813,0.361,n
0.860,0.313,n
0.454,0.179,n
0.109,0.553,p
0.507,0.741,n
0.200,0.545,p
0.599,0.989,p
0.320,0.446,p
0.431,0.021,n
0.130,0.172,p
0.818,0.472,n
0.024,0.325,p
0.991,0.499,n
0.044,0.277,p
0.946,0.220,p
0.650,0.241,n
0.903,0.627,n
0.979,0.269,p
0.644,0.140,p
0.072,0.440,p
0.937,0.469,n
0.516,0.566,p
0.930,0.709,n
0.159,0.651,p
0.181,0.454,p
0.615,0.656,p
0.110,0.297,p
0.271,0.687,p
0.349,0.382,p
0.307,0.405,p
0.729,0.404,n
0.611,0.143,n
0.117,0.594,p
0.493,0.779,n
0.029,0.488,p
0.998,0.710,n
0.859,0.960,p
0.806,0.070,n
0.414,0.390,n
0.030,0.718,p
0.286,0.702,p
0.311,0.686,p
0.034,0.778,p
0.565,0.117,n
0.979,0.728,n
0.776,0.335,p
0.794,0.495,n
0.015,0.606,p
0.013,0.854,p
0.653,0.003,n
0.334,0.665,p
0.415,0.910,n
0.595,0.227,p
0.534,0.564,p
0.360,0.534,p
0.554,0.200,n
0.334,0.012,n
0.246,0.147,n
0.673,0.819,p
0.831,0.510,n
0.910,0.950,p
0.867,0.303,n
0.975,0.204,n
0.240,0.350,p
0.466,0.926,p
0.075,0.331,p
0.372,0.757,p
0.973,0.580,n
0.420,0.853,p
0.905,0.140,n
0.854,0.385,n
0.949,0.306,p
0.558,0.614,p
0.783,0.865,p
0.244,0.535,p
0.742,0.573,n
0.160,0.348,n
0.298,0.761,p
0.671,0.492,n
0.720,0.379,p
0.821,0.401,n
0.375,0.762,n
0.063,0.379,p
0.749,0.970,p
0.922,0.008,p
0.716,0.506,n
0.092,0.964,p
0.661,0.730,p
0.183,0.101,n
0.496,0.273,n
0.288,0.736,p
0.128,0.954,p
0.899,0.572,n
0.147,0.135,n
0.764,0.801,p
0.739,0.839,p
0.643,0.297,n
0.056,0.744,p
0.116,0.997,p
0.990,0.576,n
0.882,0.999,n
0.728,0.691,p
0.126,0.777,p
0.126,0.445,p
0.764,0.268,p
0.846,0.411,n
0.861,0.315,n
0.391,0.840,p
0.730,0.244,n
0.345,0.113,n
0.414,0.375,n
0.659,0.473,n
0.680,0.354,p
0.148,0.406,p
0.442,0.155,n
0.293,0.251,n
0.338,0.026,n
0.848,0.744,n
0.403,0.238,n
0.006,0.361,p
0.399,0.343,n
0.391,0.702,p
0.677,0.482,n
0.616,0.745,p
0.262,0.600,p
0.323,0.642,p
0.194,0.041,n
0.644,0.128,n
0.511,0.925,p
0.940,0.008,n
0.694,0.609,n
0.455,0.718,p
0.494,0.834,p
0.290,0.188,n
0.078,0.242,p
0.574,0.114,n
0.144,0.842,p
0.386,0.391,p
0.359,0.326,n
0.833,0.808,p
0.022,0.814,p
0.872,0.151,p
0.905,0.708,n
0.494,0.251,n
0.003,0.103,p
0.322,0.409,p
0.320,0.798,p
0.488,0.376,n
0.785,0.063,n
0.627,0.821,p
0.472,0.037,n
0.649,0.657,p
0.718,0.047,n
0.964,0.341,p
0.411,0.342,n
0.462,0.939,p
0.305,0.408,p
0.710,0.364,n
0.030,0.784,p
0.042,0.107,p
0.431,0.620,p
0.144,0.578,p
0.871,0.402,n
0.907,0.311,n
0.457,0.510,p
0.531,0.403,n
0.688,0.225,n
0.751,0.532,n
0.901,0.506,n
0.493,0.004,n
0.566,0.465,n
0.740,0.528,p
0.824,0.179,n
0.687,0.895,p
0.146,0.671,p
0.431,0.691,p
0.984,0.003,n
0.971,0.271,n
0.483,0.826,p
0.749,0.434,n
0.723,0.580,p
0.035,0.786,p
0.678,0.963,p
0.067,0.554,p
0.883,0.531,n
0.952,0.795,n
0.534,0.715,p
0.184,0.305,n
0.707,0.165,n
0.328,0.011,p
0.418,0.989,n
0.804,0.950,p
0.511,0.370,n
0.571,0.106,n
0.774,0.122,n
0.907,0.540,n
0.247,0.863,p
0.872,0.925,p
0.732,0.725,p
0.696,0.025,n
0.068,0.664,p
0.854,0.235,n
0.689,0.103,n
0.566,0.642,p
0.606,0.001,n
0.464,0.560,n
0.698,0.766,n
0.843,0.088,n
0.598,0.325,n
0.396,0.682,p
0.068,0.314,p
0.915,0.548,n
0.033,0.793,p
0.900,0.656,n
0.352,0.320,n
0.918,0.412,n
0.892,0.413,n
0.735,0.749,p
0.981,0.405,p
0.911,0.860,p
0.703,0.677,p
0.172,0.436,n
0.987,0.604,n
0.837,0.621,p
0.555,0.664,p
0.664,0.070,n
0.354,0.703,p
0.310,0.897,p
0.130,0.440,p
0.022,0.055,p
0.132,0.603,p
0.731,0.273,n
0.204,0.765,p
0.574,0.150,n
0.188,0.746,p
0.053,0.486,p
0.381,0.168,n
0.205,0.491,p
0.407,0.615,p
0.673,0.549,n
0.970,0.333,n
0.914,0.085,p
0.562,0.086,p
0.293,0.765,p
0.339,0.184,n
0.331,0.800,p
0.758,0.866,p
0.978,0.873,p
0.261,0.301,p
0.934,0.327,n
0.116,0.039,n
0.216,0.660,p
0.770,0.375,n
0.829,0.586,n
0.652,0.065,n
0.762,0.644,n
0.794,0.988,p
0.600,0.037,p
0.437,0.462,n
0.825,0.745,p
0.319,0.464,p
0.217,0.465,p
0.011,0.047,p
0.968,0.953,p
0.741,0.248,n
0.854,0.694,n
0.161,0.211,p
0.916,0.116,p
0.554,0.965,p
0.554,0.548,p
0.420,0.128,n
0.654,0.653,n
0.570,0.769,p
0.316,0.081,n
0.198,0.727,p
0.585,0.207,n
0.145,0.774,p
0.216,0.893,n
0.596,0.288,n
0.716,0.231,p
0.498,0.144,n
0.347,0.761,p
0.748,0.886,p
0.096,0.647,p
0.686,0.009,n
0.311,0.762,p
0.662,0.346,n
0.847,0.740,n
0.190,0.743,p
0.904,0.294,n
0.498,0.634,n
0.547,0.989,p
0.170,0.847,p
0.383,0.670,p
0.747,0.533,p
0.705,0.303,n
0.268,0.798,p
0.968,0.688,p
0.635,0.785,p
0.203,0.112,n
0.526,0.748,p
0.802,0.318,n
0.011,0.354,p
0.023,0.378,p
0.221,0.583,p
0.319,0.361,p
0.776,0.742,p
0.077,0.506,p
0.393,0.311,n
0.456,0.269,n
0.648,0.975,n
0.851,0.925,p
0.593,0.649,p
0.795,0.666,n
0.751,0.546,n
0.226,0.110,n
0.503,0.317,p
0.858,0.706,n
0.957,0.495,n
0.736,0.344,n
0.168,0.198,p
0.024,0.526,p
0.828,0.469,n
0.583,0.215,n
0.901,0.668,n
0.856,0.640,n
0.280,0.575,p
0.899,0.387,n
0.302,0.866,p
0.305,0.807,p
0.982,0.611,n
0.588,0.499,n
0.919,0.381,n
0.393,0.266,n
0.510,0.512,p
0.221,0.986,p
0.684,0.081,n
0.771,0.757,p
0.455,0.696,p
0.406,0.442,p
0.672,0.769,p
0.737,0.432,n
0.071,0.584,p
0.717,0.816,p
0.909,0.625,n
0.960,0.092,n
0.878,0.062,n
0.983,0.843,p
0.799,0.420,n
0.109,0.315,p
0.391,0.100,n
0.311,0.629,p
0.070,0.036,n
0.581,0.287,n
0.157,0.789,n
0.424,0.283,n
0.533,0.218,n
0.735,0.488,n
