@relation SINE2
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.214,0.197,n
0.623,0.213,n
0.927,0.794,p
0.511,0.916,p
0.911,0.591,n
0.204,0.926,p
0.545,0.394,p
0.932,0.690,p
0.450,0.394,p
0.640,0.761,p
0.133,0.332,n
0.298,0.632,p
0.625,0.885,p
0.143,0.900,p
0.441,0.863,p
0.217,0.018,n
0.415,0.725,p
0.092,0.578,n
0.164,0.977,p
0.740,0.609,n
0.262,0.488,n
0.349,0.890,p
0.500,0.571,n
0.033,0.391,n
0.226,0.429,n
0.317,0.809,p
0.346,0.633,p
0.932,0.219,n
0.034,0.366,p
0.389,0.190,n
0.575,0.732,p
0.359,0.077,n
0.907,0.063,p
0.254,0.899,p
0.828,0.594,n
0.020,0.600,n
0.761,0.038,n
0.278,0.687,p
0.501,0.028,n
0.455,0.855,p
0.473,0.932,p
0.296,0.967,p
0.078,0.220,n
0.881,0.149,n
0.548,0.467,p
0.404,0.995,p
0.488,0.622,p
0.156,0.722,n
0.851,0.921,p
0.484,0.399,p
0.010,0.105,n
0.990,0.513,n
0.544,0.056,n
0.633,0.360,n
0.212,0.413,n
0.534,0.910,p
0.149,0.301,n
0.208,0.858,p
0.782,0.182,n
0.278,0.514,n
0.542,0.571,p
0.025,0.429,n
0.723,0.605,p
0.390,0.494,p
0.742,0.129,n
0.189,0.607,n
0.351,0.444,p
0.007,0.531,p
0.523,0.775,n
0.512,0.241,p
0.743,0.168,n
0.241,0.347,p
0.545,0.346,p
0.889,0.695,n
0.883,0.198,n
0.436,0.413,p
0.976,0.726,p
0.362,0.845,p
0.443,0.336,p
0.878,0.619,n
0.402,0.487,n
0.874,0.172,p
0.940,0.508,n
0.339,0.854,p
0.528,0.974,p
0.078,0.955,p
0.203,0.063,n
0.518,0.363,p
0.219,0.874,p
0.171,0.341,n
0.507,0.402,p
0.387,0.732,p
0.273,0.269,p
0.915,0.210,n
0.780,0.995,p
0.583,0.118,n
0.343,0.826,p
0.393,0.087,n
0.650,0.435,n
0.580,0.428,p
0.897,0.273,n
0.709,0.007,n
0.515,0.769,p
0.566,0.489,p
0.341,0.974,p
0.885,0.555,n
0.706,0.574,p
0.644,0.956,p
0.118,0.621,n
0.447,0.270,p
0.890,0.482,n
0.643,0.726,p
0.308,0.051,n
0.757,0.899,p
0.446,0.150,p
0.341,0.608,p
0.688,0.861,p
0.968,0.228,n
0.325,0.643,p
0.655,0.520,p
0.249,0.324,n
0.536,0.273,p
0.352,0.563,p
0.100,0.878,p
0.700,0.584,p
0.691,0.743,p
0.425,0.523,p
0.423,0.643,p
0.119,0.851,p
0.870,0.142,n
0.531,0.972,n
0.625,0.041,n
0.320,0.048,p
0.989,0.643,p
0.397,0.981,p
0.302,0.776,p
0.727,0.020,n
0.600,0.930,p
0.463,0.949,p
0.833,0.740,n
0.316,0.529,n
0.522,0.974,p
0.713,0.902,p
0.704,0.551,n
0.671,0.863,p
0.590,0.471,p
0.621,0.739,n
0.612,0.147,n
0.259,0.082,n
0.478,0.072,n
0.169,0.835,p
0.751,0.729,p
0.805,0.089,n
0.944,0.280,n
0.371,0.526,p
0.373,0.161,n
0.594,0.504,p
0.647,0.484,p
0.299,0.847,p
0.436,0.885,p
0.929,0.667,p
0.725,0.353,n
0.250,0.565,n
0.418,0.306,p
0.334,0.135,n
0.796,0.437,n
0.880,0.105,n
0.632,0.821,p
0.518,0.198,n
0.208,0.051,n
0.617,0.399,p
0.143,0.703,n
0.352,0.566,p
0.666,0.614,p
0.959,0.273,n
0.486,1.000,p
0.066,0.219,n
0.062,0.908,p
0.340,0.612,p
0.186,0.749,n
0.783,0.174,n
0.719,0.674,p
0.343,0.253,n
0.305,0.678,p
0.333,0.220,p
0.445,0.833,p
0.737,0.856,n
0.407,0.422,p
0.692,0.139,n
0.277,0.028,n
0.449,0.000,n
0.706,0.081,n
0.996,0.111,n
0.260,0.530,n
0.070,0.196,n
0.285,0.972,n
0.977,0.652,p
0.695,0.603,p
0.080,0.928,p
0.493,0.512,p
0.576,0.595,p
0.877,0.929,p
0.705,0.008,n
0.968,0.431,n
0.712,0.789,n
0.145,0.562,n
0.415,0.813,p
0.691,0.381,n
0.184,0.555,n
0.206,0.159,n
0.049,0.359,n
0.452,0.477,p
0.292,0.057,n
0.104,0.324,n
0.683,0.572,p
0.369,0.384,n
0.420,0.498,p
0.099,0.603,n
0.523,0.390,p
0.164,0.639,n
0.292,0.297,p
0.553,0.033,n
0.629,0.121,n
0.587,0.594,p
0.961,0.492,n
0.609,0.851,p
0.296,0.107,n
0.663,0.721,p
0.930,0.925,p
0.414,0.537,n
0.896,0.660,n
0.834,0.782,p
0.894,0.985,p
0.989,0.721,p
0.448,0.283,p
0.775,0.530,n
0.006,0.799,p
0.173,0.315,n
0.391,0.817,n
0.615,0.867,p
0.887,0.282,n
0.670,0.703,p
0.970,0.353,p
0.027,0.895,p
0.479,0.093,p
0.725,0.120,n
0.785,0.525,n
0.845,0.338,n
0.660,0.752,p
0.799,0.187,n
0.218,0.793,p
0.825,0.329,n
0.914,0.245,n
0.592,0.562,p
0.897,0.883,p
0.219,0.427,n
0.915,0.167,n
0.934,0.143,n
0.033,0.912,p
0.696,0.509,n
0.089,0.326,n
0.796,0.894,p
0.306,0.708,p
0.087,0.749,p
0.541,0.682,p
0.314,0.997,p
0.581,0.901,p
0.472,0.879,p
0.371,0.952,p
0.387,0.812,p
0.467,0.982,p
0.904,0.660,n
0.373,0.970,p
0.037,0.033,n
0.622,0.313,p
0.505,0.729,p
0.424,0.932,p
0.818,0.955,p
0.249,0.242,n
0.892,0.783,p
0.859,0.924,p
0.571,0.703,p
0.778,0.350,p
0.654,0.703,n
0.855,0.265,n
0.611,0.845,n
0.329,0.985,p
0.981,0.837,p
0.737,0.922,p
0.966,0.837,p
0.906,0.637,n
0.941,0.026,n
0.351,0.055,n
0.403,0.872,n
0.115,0.810,n
0.387,0.781,p
0.136,0.004,n
0.374,0.339,n
0.737,0.943,p
0.706,0.475,n
0.559,0.135,n
0.085,0.245,n
0.768,0.714,n
0.120,0.832,p
0.151,0.615,n
0.609,0.070,n
0.818,0.185,n
0.844,0.789,n
0.276,0.930,p
0.018,0.722,p
0.555,0.741,p
0.544,0.362,p
0.869,0.019,n
0.384,0.537,p
0.195,0.589,n
0.391,0.617,p
0.633,0.892,p
0.957,0.246,n
0.087,0.034,n
0.936,0.907,n
0.266,0.854,p
0.209,0.250,n
0.315,0.738,p
0.769,0.548,n
0.874,0.213,n
0.199,0.641,p
0.497,0.898,p
0.071,0.091,n
0.983,0.686,p
0.859,0.614,n
0.489,0.722,p
0.424,0.619,p
0.394,0.443,p
0.753,0.094,n
0.372,0.149,n
0.838,0.837,p
0.744,0.874,p
0.545,0.058,n
0.422,0.373,p
0.088,0.809,p
0.994,0.824,p
0.654,0.097,n
0.949,0.534,p
0.928,0.656,n
0.972,0.313,n
0.244,0.750,p
0.747,0.610,n
0.738,0.839,p
0.430,0.339,p
0.409,0.722,p
0.509,0.854,p
0.643,0.496,p
0.943,0.544,n
0.275,0.745,p
0.440,0.869,p
0.514,0.592,n
0.227,0.726,n
0.560,0.674,p
0.898,0.601,n
0.310,0.973,p
0.932,0.153,n
0.336,0.202,n
0.868,0.374,n
0.141,0.738,n
0.619,0.613,p
0.259,0.052,n
0.949,0.707,p
0.316,0.746,p
0.510,0.877,p
0.849,0.714,n
0.517,0.138,n
0.371,0.703,p
0.869,0.983,p
0.045,0.892,p
0.977,0.020,n
0.256,0.137,n
0.209,0.065,n
0.655,0.881,p
0.080,0.930,p
0.201,0.004,n
0.752,0.690,n
0.491,0.924,p
0.363,0.281,n
0.185,0.917,p
0.342,0.095,n
0.586,0.884,p
0.598,0.824,p
0.946,0.074,n
0.468,0.360,p
0.584,0.036,n
0.773,0.851,p
0.426,0.634,p
0.527,0.101,n
0.844,0.780,n
0.110,0.190,p
0.089,0.683,n
0.064,0.683,p
0.169,0.578,n
0.291,0.911,p
0.000,0.534,p
0.575,0.821,p
0.834,0.517,n
0.468,0.949,p
0.762,0.843,p
0.925,0.400,n
0.108,0.065,n
0.036,0.887,p
0.762,0.065,n
0.150,0.900,p
0.277,0.651,n
0.520,0.938,p
0.884,0.779,p
0.821,0.169,n
0.133,0.698,n
0.336,0.799,p
0.412,0.849,p
0.719,0.744,p
0.551,0.547,p
0.220,0.226,n
0.522,0.624,p
0.789,0.567,n
0.191,0.646,n
0.612,0.712,p
0.617,0.664,p
0.054,0.080,n
0.891,0.780,p
0.895,0.091,n
0.646,0.407,n
0.949,0.944,p
0.756,0.637,n
0.373,0.070,n
0.154,0.703,n
0.167,0.104,n
0.724,0.064,n
0.647,0.684,n
0.175,0.671,p
0.986,0.312,n
0.013,0.579,p
0.618,0.480,p
0.751,0.637,n
0.113,0.031,n
0.818,0.916,p
0.050,0.904,p
0.556,0.239,n
0.608,0.634,p
0.685,0.332,n
0.807,0.271,n
0.402,0.458,p
0.262,0.880,p
0.890,0.915,p
0.981,0.088,n
0.156,0.372,p
0.782,0.179,n
0.092,0.232,p
0.890,0.892,p
0.056,0.482,n
0.671,0.737,p
0.658,0.542,p
0.866,0.453,n
0.369,0.583,p
0.331,0.537,p
0.439,0.832,p
0.216,0.802,p
0.937,0.520,n
0.720,0.637,p
0.651,0.840,p
0.632,0.996,p
0.954,0.696,n
0.771,0.284,n
0.296,0.028,n
0.470,0.589,p
0.308,0.695,p
0.775,0.097,n
0.862,0.516,n
0.068,0.296,n
0.325,0.440,n
0.277,0.425,n
0.221,0.403,p
0.204,0.848,p
0.486,0.634,p
0.066,0.161,n
0.618,0.249,n
0.692,0.684,p
0.028,0.174,n
0.751,0.404,p
0.970,0.788,p
0.484,0.167,n
0.366,0.858,p
0.766,0.204,n
0.904,0.556,n
0.200,0.043,n
0.652,0.881,p
0.427,0.937,p
0.141,0.298,n
0.859,0.636,n
0.833,0.806,p
0.125,0.025,n
0.996,0.730,p
0.499,0.580,p
0.191,0.622,p
0.810,0.267,n
0.624,0.111,n
0.405,0.074,n
0.093,0.962,p
0.815,0.779,p
0.604,0.806,p
0.999,0.615,p
0.138,0.658,p
0.120,0.986,p
0.944,0.810,p
0.949,0.891,p
0.073,0.141,n
0.802,0.063,n
0.400,0.911,p
0.943,0.747,p
0.890,0.418,n
0.032,0.797,p
0.644,0.827,p
0.798,0.462,n
0.944,0.032,n
0.493,0.545,p
0.860,0.389,n
0.627,0.690,p
0.329,0.976,p
0.654,0.099,n
0.517,0.817,p
0.494,0.357,p
0.640,0.980,p
0.449,0.831,p
0.089,0.770,p
0.041,0.825,p
0.482,0.960,p
0.467,0.443,p
0.901,0.840,p
0.514,0.518,p
0.074,0.746,p
0.474,0.295,p
0.287,0.578,n
0.682,0.157,n
0.254,0.396,n
0.520,0.652,p
0.747,0.903,p
0.941,0.379,n
0.733,0.419,n
0.073,0.068,n
0.421,0.613,p
0.998,0.771,p
0.235,0.043,n
0.966,0.096,n
0.427,0.919,p
0.722,0.154,n
0.090,0.750,p
0.264,0.019,p
0.783,0.970,p
0.243,0.012,n
0.992,0.679,p
0.410,0.267,n
0.475,0.647,p
0.636,0.758,p
0.057,0.753,p
0.647,0.790,p
0.776,0.760,n
0.579,0.718,p
0.481,0.173,n
0.504,0.491,p
0.187,0.999,p
0.074,0.909,n
0.662,0.133,n
0.733,0.420,n
0.848,0.368,n
0.522,0.436,p
0.686,0.834,p
0.370,0.203,n
0.054,0.854,p
0.424,0.553,p
0.709,0.227,p
0.536,0.632,p
0.706,0.388,n
0.707,0.480,n
0.528,0.942,p
0.463,0.499,p
0.957,0.868,n
0.066,0.910,p
0.052,0.331,n
0.054,0.498,n
0.876,0.806,n
0.374,0.010,p
0.086,0.316,n
0.275,0.222,n
0.600,0.061,n
0.440,0.497,p
0.245,0.922,p
0.459,0.419,p
0.010,0.364,n
0.406,0.517,p
0.946,0.473,p
0.014,0.252,n
0.426,0.869,p
0.361,0.326,p
0.717,0.144,n
0.339,0.111,n
0.152,0.543,n
0.823,0.211,n
0.433,0.943,n
0.675,0.699,p
0.445,0.988,p
0.134,0.472,n
0.126,0.903,p
0.287,0.846,p
0.411,0.367,p
0.599,0.272,n
0.251,0.462,n
0.683,0.274,n
0.716,0.166,n
0.314,0.502,n
0.738,0.979,n
0.085,0.674,n
0.455,0.445,p
0.353,0.507,p
0.338,0.826,p
0.038,0.270,n
0.312,0.523,p
0.484,0.134,n
0.244,0.759,p
0.032,0.002,n
0.816,0.794,n
0.608,0.686,p
0.192,0.944,p
0.697,0.379,n
0.632,0.850,p
0.127,0.924,p
0.726,0.247,n
0.405,0.732,p
0.152,0.152,n
0.993,0.197,n
0.277,0.832,p
0.579,0.278,n
0.058,0.768,p
0.802,0.229,p
0.413,0.384,p
0.770,0.921,p
0.411,0.706,p
0.931,0.305,n
0.391,0.916,n
0.459,0.222,n
0.135,0.948,p
0.185,0.943,p
0.972,0.050,n
0.854,0.232,n
0.509,0.401,p
0.356,0.734,p
0.150,0.129,n
0.010,0.257,n
0.496,0.468,p
0.754,0.197,n
0.526,0.248,p
0.303,0.216,n
0.169,0.821,p
0.531,0.247,p
0.446,0.577,p
0.299,0.478,n
0.820,0.519,p
0.598,0.351,p
0.973,0.295,p
0.021,0.056,n
0.485,0.034,p
0.646,0.053,n
0.724,0.665,p
0.683,0.348,n
0.593,0.380,p
0.631,0.633,p
0.559,0.429,p
0.358,0.386,n
0.542,0.066,n
0.482,0.816,p
0.737,0.874,p
0.705,0.101,n
0.964,0.976,p
0.393,0.481,p
0.714,0.028,n
0.391,0.783,p
0.424,0.139,n
0.374,0.517,p
0.103,0.088,p
0.616,0.816,p
0.299,0.526,n
0.264,0.995,p
0.023,0.070,n
0.457,0.805,p
0.411,0.554,p
0.622,0.913,p
0.115,0.584,n
0.582,0.673,p
0.285,0.830,p
0.654,0.053,n
0.274,0.141,n
0.091,0.253,n
0.523,0.639,p
0.340,0.217,n
0.244,0.865,p
0.430,0.807,p
0.893,0.815,p
0.477,0.106,n
0.108,0.984,p
0.610,0.671,p
0.986,0.692,n
0.555,0.627,p
0.343,0.998,p
0.056,0.189,n
0.310,0.485,n
0.226,0.609,n
0.874,0.270,n
0.457,0.432,p
0.697,0.538,n
0.961,0.842,p
0.210,0.274,n
0.709,0.026,n
0.644,0.914,p
0.194,0.486,n
0.707,0.918,p
0.161,0.294,p
0.144,0.406,n
0.867,0.770,n
0.689,0.435,n
0.875,0.205,n
0.580,0.840,p
0.696,0.776,p
0.964,0.540,n
0.309,0.635,p
0.694,0.801,p
0.302,0.434,n
0.622,0.791,p
0.231,0.682,n
0.361,0.390,n
0.544,0.580,p
0.194,0.255,n
0.195,0.281,n
0.327,0.988,n
0.632,0.858,n
0.653,0.604,p
0.442,0.052,n
0.008,0.291,n
0.932,0.906,p
0.174,0.432,n
0.594,0.282,n
0.840,0.757,n
0.982,0.734,p
0.799,0.112,n
0.822,0.047,n
0.018,0.732,p
0.995,0.894,p
0.062,0.578,n
0.475,0.677,p
0.953,0.984,p
0.937,0.332,n
0.398,0.979,p
0.926,0.936,p
0.682,0.714,p
0.142,0.596,p
0.544,0.297,p
0.992,0.768,n
0.305,0.826,p
0.537,0.454,n
0.052,0.304,n
0.292,0.618,p
0.084,0.744,p
0.177,0.141,n
0.884,0.002,n
0.139,0.408,n
0.335,0.442,n
0.483,0.272,p
0.845,0.849,p
0.914,0.403,n
0.063,0.351,n
0.857,0.625,n
0.759,0.182,n
0.748,0.910,p
0.590,0.377,n
0.374,0.722,p
0.517,0.071,n
0.714,0.072,n
0.104,0.806,p
0.204,0.050,n
0.517,0.016,n
0.688,0.847,p
0.292,0.032,n
0.997,0.960,p
0.819,0.850,p
0.876,0.813,p
0.526,0.613,p
0.493,0.138,n
0.792,0.705,n
0.869,0.416,n
0.916,0.519,n
0.757,0.838,p
0.851,0.058,n
0.031,0.174,n
0.509,0.373,p
0.985,0.624,p
0.347,0.927,n
0.740,0.741,p
0.742,0.191,n
0.215,0.201,n
0.386,0.723,p
0.201,0.928,p
0.902,0.511,n
0.256,0.206,n
0.091,0.881,p
0.509,0.636,p
0.930,0.875,p
1.000,0.875,p
0.561,0.437,p
0.225,0.729,n
0.358,0.507,p
0.783,0.079,n
0.602,0.056,n
0.773,0.377,n
0.236,0.648,n
0.263,0.061,n
0.314,0.037,n
0.690,0.461,n
0.803,0.387,p
0.026,0.887,p
0.711,0.415,n
0.166,0.658,n
0.116,0.242,p
0.125,0.635,n
0.146,0.266,n
0.493,0.284,p
0.788,0.749,n
0.475,0.695,p
0.960,0.082,n
0.412,0.256,p
0.158,0.885,p
0.722,0.484,n
0.164,0.609,p
0.314,0.533,n
0.349,0.112,n
0.351,0.529,p
0.663,0.309,n
0.421,0.993,p
0.701,0.424,n
0.411,0.329,p
0.288,0.747,p
0.551,0.577,p
0.097,0.507,n
0.886,0.368,n
0.951,0.816,p
0.246,0.715,p
0.565,0.285,p
0.231,0.142,n
0.046,0.451,n
0.044,0.745,p
0.869,0.017,n
0.690,0.622,p
0.631,0.235,n
0.279,0.651,p
0.116,0.180,n
0.974,0.647,p
0.922,0.583,n
0.162,0.750,n
0.766,0.988,p
0.216,0.739,n
0.485,0.512,p
0.831,0.951,p
0.257,0.285,n
0.594,0.286,p
0.739,0.057,n
0.991,0.632,p
0.440,0.283,p
0.456,0.850,p
0.771,0.039,p
0.505,0.425,p
0.927,0.137,n
0.681,0.451,p
0.284,0.117,n
0.025,0.833,p
0.051,0.656,p
0.148,0.788,n
0.389,0.196,n
0.723,0.891,p
0.977,0.583,p
0.703,0.075,n
0.822,0.360,n
0.519,0.588,p
0.490,0.216,p
0.381,0.076,n
0.158,0.128,n
0.018,0.393,n
0.550,0.525,p
0.000,0.102,n
0.236,0.538,n
0.413,0.848,p
0.136,0.555,n
0.177,0.374,n
0.128,0.395,p
0.250,0.789,p
0.796,0.052,n
0.070,0.129,n
0.981,0.595,p
0.326,0.765,p
0.349,0.788,p
0.012,0.957,p
0.743,0.828,p
0.993,0.917,p
0.384,0.599,n
0.201,0.852,p
0.183,0.652,p
0.122,0.742,n
0.193,0.030,n
0.096,0.981,p
0.305,0.343,n
0.752,0.246,n
0.819,0.527,n
0.138,0.881,p
0.562,0.562,p
0.282,0.011,n
0.525,0.918,p
0.112,0.316,n
0.558,0.669,p
0.240,0.795,p
0.606,0.774,p
0.559,0.281,p
0.601,0.398,p
0.097,0.174,n
0.578,0.735,p
0.022,0.816,p
0.392,0.786,p
0.267,0.787,p
0.694,0.572,n
0.519,0.374,p
0.296,0.673,p
0.578,0.669,p
0.319,0.237,n
0.186,0.557,n
0.534,0.060,n
0.412,0.985,p
0.964,0.903,p
0.084,0.579,n
0.494,0.692,p
0.822,0.621,n
0.339,0.226,n
0.584,0.603,p
0.643,0.410,p
0.859,0.716,n
0.002,0.681,p
0.708,0.744,n
0.448,0.263,p
0.675,0.745,p
0.082,0.344,n
0.123,0.159,n
0.479,0.099,p
0.295,0.520,n
0.064,0.093,n
0.313,0.926,p
0.005,0.191,p
0.019,0.623,p
0.663,0.450,n
0.276,0.667,p
0.722,0.112,n
0.082,0.689,p
0.351,0.380,n
0.345,0.018,n
0.754,0.469,n
0.967,0.244,n
0.858,0.266,p
0.448,0.804,p
0.635,0.951,p
0.165,0.587,n
0.882,0.753,n
0.738,0.168,n
0.570,0.771,p
0.618,0.783,n
0.979,0.130,n
0.159,0.268,n
0.797,0.685,n
0.320,0.916,p
0.985,0.624,p
0.678,0.916,n
0.580,0.922,p
0.278,0.494,n
0.242,0.143,n
0.577,0.310,p
0.929,0.340,n
0.342,0.991,p
0.010,0.422,n
0.654,0.733,p
0.985,0.610,p
0.210,0.577,n
0.066,0.979,p
0.248,0.127,n
0.820,0.124,n
0.494,0.438,p
0.516,0.946,p
0.045,0.809,n
0.687,0.196,n
0.317,0.471,n
0.867,0.242,n
0.054,0.571,n
0.729,0.228,n
0.887,0.009,n
0.585,0.022,n
0.697,0.753,p
0.392,0.260,n
0.589,0.450,p
0.721,0.505,n
0.735,0.043,n
0.687,0.020,p
0.057,0.095,n
0.688,0.247,n
0.962,0.057,n
0.121,0.053,n
0.812,0.826,p
0.959,0.911,p
0.592,0.288,n
0.564,0.027,n
0.359,0.265,n
0.697,0.487,n
0.980,0.953,p
0.690,0.617,p
0.854,0.389,n
0.070,0.266,n
0.605,0.499,p
0.345,0.901,p
0.022,0.500,n
0.095,0.761,n
0.609,0.709,p
0.795,0.870,p
0.134,0.852,p
0.462,0.473,p
0.434,0.472,p
0.766,0.698,n
0.325,0.005,n
0.545,0.445,p
0.222,0.071,n
0.787,0.502,n
0.055,0.021,n
0.086,0.529,p
0.610,0.939,p
0.100,0.586,n
0.755,0.328,n
0.170,0.997,p
0.329,0.962,p
0.706,0.546,n
0.934,0.256,n
0.930,0.563,n
0.292,0.701,p
0.405,0.078,n
0.697,0.018,n
0.647,0.096,n
0.917,0.211,p
0.105,0.732,n
0.286,0.999,p
0.776,0.135,n
0.293,0.155,n
0.728,0.082,n
0.633,0.417,n
0.992,0.112,n
0.242,0.757,p
0.607,0.316,n
0.754,0.442,n
0.278,0.855,p
0.344,0.977,p
0.066,0.700,p
0.671,0.286,n
0.505,0.211,p
0.637,0.601,p
0.563,0.373,p
0.452,0.721,p
0.812,0.715,n
0.373,0.670,p
0.488,0.675,p
0.035,0.104,n
0.755,0.772,p
0.091,0.102,n
0.089,0.091,p
0.474,0.598,p
0.544,0.934,p
0.238,0.990,p
0.830,0.806,p
0.609,0.595,p
0.499,0.788,p
0.441,0.006,n
0.958,0.122,n
0.657,0.145,n
0.093,0.334,n
0.593,0.354,p
0.372,0.935,p
0.630,0.678,p
0.505,0.120,n
0.289,0.604,n
0.913,0.088,n
0.319,0.564,p
0.051,0.655,p
0.744,0.136,p
0.336,0.403,n
0.091,0.768,n
0.368,0.193,n
0.448,0.383,p
0.203,0.959,p
0.287,0.776,p
0.072,0.165,n
0.682,0.204,n
0.178,0.376,n
0.686,0.043,n
0.968,0.587,n
0.497,0.847,p
0.310,0.705,p
0.682,0.389,n
0.081,0.565,n
0.039,0.982,p
0.367,0.494,p
0.433,0.713,p
0.156,0.050,n
0.471,0.958,n
0.512,0.871,p
0.482,0.333,p
0.907,0.589,p
0.579,0.354,p
0.707,0.350,n
0.379,0.322,n
0.487,0.400,p
0.621,0.364,n
0.166,0.535,n
0.437,0.320,p
0.865,0.489,n
0.693,0.409,p
0.219,0.276,n
0.017,0.991,p
0.174,0.144,n
0.129,0.613,n
0.453,0.935,p
0.200,0.850,p
0.935,0.631,n
0.853,0.477,n
0.148,0.737,n
0.879,0.665,n
0.431,0.744,p
0.207,0.471,n
0.496,0.995,p
0.537,0.861,p
0.737,0.806,n
0.486,0.564,p
0.904,0.871,p
0.500,0.313,p
0.779,0.113,n
0.502,0.094,n
0.023,0.573,p
0.906,0.753,p
0.245,0.732,p
0.363,0.763,n
0.219,0.053,n
0.608,0.502,p
0.879,0.838,p
0.584,0.821,p
0.796,0.008,n
0.901,0.183,n
0.161,0.895,n
0.750,0.725,p
0.061,0.711,n
0.760,0.670,n
0.993,0.882,p
0.048,0.087,n
0.272,0.754,p
0.196,0.556,n
0.607,0.689,p
0.872,0.297,n
0.840,0.785,n
0.373,0.522,p
0.132,0.124,n
0.532,0.286,p
0.728,0.669,p
0.635,0.686,p
0.841,0.181,p
0.242,0.078,n
0.810,0.650,n
0.419,0.168,n
0.072,0.835,p
0.560,0.782,p
0.736,0.371,n
0.154,0.276,n
0.405,0.973,p
0.298,0.770,p
0.539,0.700,p
0.223,0.168,n
0.312,0.314,p
0.555,0.598,p
0.903,0.158,n
0.178,0.280,p
0.034,0.256,n
0.455,0.059,n
0.432,0.987,p
0.111,0.093,n
0.758,0.604,n
0.831,0.841,p
0.037,0.674,p
0.437,0.745,p
0.374,0.746,p
0.883,0.772,p
0.600,0.531,p
0.705,0.718,p
0.025,0.102,n
0.727,0.721,p
0.084,0.960,p
0.465,0.494,p
0.051,0.142,n
0.912,0.518,n
0.841,0.506,n
0.378,0.639,p
0.594,0.161,p
0.021,0.776,p
0.474,0.715,p
0.551,0.417,n
0.650,0.106,n
0.906,0.927,p
0.996,0.838,p
0.521,0.115,n
0.700,0.713,p
0.606,0.337,n
0.590,0.453,n
0.267,0.304,n
0.972,0.302,n
0.457,0.445,p
0.255,0.456,p
0.553,0.370,p
0.864,0.753,n
0.270,0.833,p
0.397,0.842,p
0.569,0.363,p
0.851,0.809,n
0.267,0.242,n
0.654,0.990,n
0.132,0.639,n
0.960,0.474,n
0.638,0.544,p
0.979,0.217,n
0.532,0.098,n
0.513,0.312,p
0.660,0.574,p
0.715,0.036,n
0.397,0.463,p
0.316,0.765,p
0.055,0.301,p
0.743,0.689,n
0.706,0.816,p
0.273,0.275,n
0.259,0.847,p
0.208,0.458,n
0.937,0.144,n
0.943,0.872,p
0.238,0.940,p
0.093,0.824,p
0.660,0.263,n
0.292,0.752,p
0.998,0.993,p
0.821,0.940,n
0.145,0.927,p
0.508,0.595,p
0.207,0.641,n
0.582,0.425,p
0.048,0.742,p
0.650,0.231,n
0.417,0.934,p
0.370,0.509,p
0.734,0.593,n
0.744,0.326,n
0.435,0.318,n
0.737,0.610,n
0.763,0.755,p
0.949,0.909,p
0.101,0.141,n
0.268,0.427,n
0.859,0.418,p
0.166,0.498,p
0.640,0.551,p
0.603,0.207,n
0.283,0.398,n
0.590,0.030,n
0.022,0.965,p
0.075,0.963,n
0.021,0.419,n
0.520,0.958,p
0.097,0.866,p
0.434,0.484,p
0.429,0.530,p
0.149,0.469,n
0.781,0.734,n
0.124,0.560,n
0.277,0.027,n
0.474,0.347,p
0.455,0.933,p
0.475,0.803,p
0.967,0.336,p
0.478,0.196,n
0.771,0.060,n
0.385,0.174,n
0.530,0.076,n
0.116,0.681,n
0.600,0.441,p
0.870,0.806,p
0.475,0.551,p
0.675,0.345,n
0.107,0.009,n
0.951,0.939,p
0.020,0.996,p
0.642,0.170,n
0.742,0.547,n
0.908,0.806,p
0.815,0.382,n
0.464,0.992,p
0.606,0.974,p
0.570,0.614,p
0.046,0.880,p
0.018,0.580,p
0.532,0.901,p
0.385,0.593,p
0.134,0.230,n
0.900,0.399,n
0.637,0.335,p
0.292,0.477,p
0.561,0.347,p
0.162,0.398,n
0.428,0.503,p
0.350,0.674,p
0.336,0.109,n
0.475,0.812,p
0.973,0.661,n
0.254,0.791,p
0.201,0.935,p
0.234,0.591,n
0.853,0.643,p
0.334,0.096,n
0.502,0.982,p
0.033,0.765,p
0.789,0.802,p
0.437,0.226,n
0.722,0.208,n
0.148,0.353,n
0.914,0.647,n
0.240,0.261,n
0.206,0.549,n
0.591,0.427,p
0.677,0.993,p
0.435,0.545,p
0.628,0.530,p
0.584,0.950,p
0.762,0.752,p
0.540,0.811,p
0.487,0.969,p
0.796,0.188,n
0.334,0.038,p
0.587,0.518,p
0.105,0.652,n
0.628,0.452,p
0.834,0.010,p
0.309,0.584,p
0.966,0.158,n
0.159,0.924,p
0.726,0.518,n
0.704,0.544,n
0.725,0.402,n
0.170,0.303,n
0.271,0.252,n
0.098,0.035,n
0.063,0.832,p
0.470,0.961,p
0.158,0.877,p
0.916,0.299,n
0.603,0.612,p
0.052,0.571,n
0.592,0.478,p
0.992,0.566,p
0.906,0.437,n
0.387,0.725,p
0.122,0.927,p
0.761,0.545,n
0.102,0.697,n
0.951,0.921,p
0.484,0.992,p
0.834,0.771,n
0.526,0.213,p
0.536,0.580,p
0.227,0.700,n
0.013,0.593,p
0.607,0.401,p
0.330,0.813,p
0.109,0.975,p
0.121,0.639,n
0.556,0.415,p
0.296,0.950,n
0.861,0.009,n
0.027,0.757,p
0.019,0.854,p
0.820,0.841,p
0.637,0.017,n
0.378,0.472,p
