@relation SINE2
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.882,0.986,n
0.243,0.857,p
0.089,0.589,n
0.485,0.133,p
0.336,0.999,n
0.160,0.907,n
0.719,0.996,n
0.377,0.484,n
0.873,0.767,p
0.197,0.400,p
0.150,0.046,p
0.649,0.477,n
0.424,0.242,p
0.774,0.650,p
0.288,0.573,p
0.535,0.339,n
0.989,0.186,p
0.156,0.200,p
0.028,0.541,p
0.330,0.796,n
0.747,0.283,p
0.734,0.018,p
0.512,0.245,n
0.035,0.633,n
0.873,0.829,n
0.576,0.408,n
0.762,0.608,p
0.828,0.794,p
0.863,0.016,n
0.184,0.159,p
0.049,0.959,n
0.891,0.243,p
0.509,0.856,n
0.140,0.710,p
0.235,0.436,p
0.440,0.420,n
0.625,0.468,n
0.708,0.538,p
0.962,0.792,n
0.117,0.084,p
0.776,0.187,p
0.809,0.141,n
0.182,0.947,p
0.281,0.719,n
0.581,0.845,n
0.388,0.820,p
0.077,0.863,n
0.028,0.715,n
0.097,0.152,p
0.440,0.853,n
0.508,0.095,n
0.421,0.315,n
0.302,0.136,n
0.730,0.523,n
0.714,0.960,n
0.338,0.413,p
0.043,0.694,n
0.501,0.042,p
0.809,0.942,n
0.545,0.430,n
0.251,0.838,n
0.477,0.550,n
0.666,0.280,p
0.569,0.564,n
0.824,0.909,p
0.160,0.080,p
0.966,0.585,p
0.038,0.606,n
0.372,0.458,n
0.714,0.474,p
0.514,0.912,n
0.272,0.180,n
0.306,0.209,n
0.099,0.391,p
0.858,0.907,p
0.563,0.535,n
0.875,0.456,p
0.349,0.564,n
0.829,0.443,p
0.942,0.462,p
0.727,0.178,p
0.273,0.470,p
0.486,0.590,n
0.434,0.719,n
0.591,0.621,n
0.520,0.057,p
0.678,0.627,n
0.068,0.252,p
0.739,0.039,p
0.572,0.324,n
0.048,0.746,n
0.833,0.998,p
0.390,0.142,p
0.623,0.546,n
0.618,0.649,n
0.892,0.388,n
0.962,0.900,n
0.979,0.849,n
0.252,0.985,n
0.079,0.144,p
0.475,0.081,p
0.743,0.020,p
0.348,0.177,p
0.720,0.629,p
0.093,0.948,p
0.127,0.167,p
0.362,0.344,n
0.912,0.586,p
0.147,0.516,p
0.713,0.528,p
0.727,0.244,p
0.679,0.653,n
0.566,0.012,p
0.109,0.914,n
0.009,0.760,n
0.479,0.511,n
0.492,0.370,n
0.107,0.937,n
0.168,0.018,p
0.533,0.539,n
0.224,0.393,n
0.420,0.371,n
0.725,0.730,n
0.518,0.963,n
0.724,0.782,n
0.795,0.031,p
0.634,0.522,p
0.276,0.208,n
0.761,0.721,p
0.826,0.884,n
0.982,0.881,n
0.877,0.836,n
0.218,0.756,p
0.431,0.875,n
0.449,0.382,n
0.250,0.460,p
0.563,0.806,n
0.182,0.720,p
0.518,0.205,n
0.103,0.670,p
0.899,0.913,n
0.803,0.452,p
0.439,0.587,n
0.159,0.894,n
0.798,0.160,p
0.324,0.947,n
0.689,0.702,n
0.139,0.074,p
0.255,0.307,p
0.856,0.347,p
0.422,0.057,p
0.315,0.930,n
0.959,0.848,n
0.643,0.391,p
0.715,0.674,n
0.579,0.586,n
0.604,0.830,n
0.335,0.722,n
0.601,0.725,n
0.564,0.685,n
0.001,0.893,n
0.220,0.964,n
0.914,0.064,p
0.093,0.623,p
0.103,0.905,n
0.518,0.550,n
0.155,0.197,p
0.261,0.142,p
0.413,0.250,p
0.168,0.078,p
0.067,0.077,p
0.075,0.054,p
0.643,0.401,p
0.318,0.372,p
0.666,0.831,n
0.525,0.762,n
0.988,0.019,p
0.698,0.951,n
0.854,0.485,p
0.224,0.969,n
0.079,0.286,p
0.095,0.468,p
0.388,0.185,n
0.052,0.220,n
0.815,0.091,p
0.277,0.335,p
0.786,0.364,p
0.480,0.561,n
0.910,0.691,p
0.053,0.622,n
0.140,0.079,p
0.341,0.298,p
0.225,0.261,p
0.943,0.899,n
0.554,0.422,n
0.503,0.285,n
0.240,0.036,p
0.510,0.435,n
0.744,0.236,p
0.409,0.643,n
0.224,0.996,n
0.239,0.795,n
0.097,0.379,p
0.267,0.781,n
0.394,0.340,n
0.382,0.284,p
0.091,0.879,n
0.719,0.437,p
0.997,0.633,n
0.590,0.767,n
0.944,0.292,p
0.710,0.630,n
0.246,0.724,n
0.807,0.558,p
0.201,0.672,p
0.211,0.656,n
0.268,0.093,p
0.495,0.404,p
0.930,0.989,n
0.991,0.457,p
0.549,0.569,n
0.171,0.913,n
0.619,0.543,n
0.883,0.085,p
0.807,0.089,p
0.389,0.428,n
0.991,0.775,n
0.526,0.144,p
0.555,0.351,n
0.991,0.945,n
0.833,0.589,p
0.411,0.294,p
0.656,0.758,n
0.572,0.352,n
0.493,0.486,n
0.790,0.344,p
0.667,0.700,n
0.448,0.525,n
0.865,0.788,n
0.942,0.520,p
0.120,0.728,p
0.870,0.345,p
0.817,0.085,p
0.645,0.985,n
0.584,0.219,p
0.633,0.544,n
0.880,0.372,p
0.755,0.154,p
0.884,0.592,p
0.760,0.358,p
0.277,0.229,p
0.554,0.011,p
0.612,0.088,p
0.237,0.476,n
0.354,0.251,p
0.980,0.767,p
0.334,0.836,n
0.320,0.996,n
0.444,0.151,p
0.831,0.075,p
0.554,0.881,n
0.911,0.340,p
0.428,0.736,n
0.587,0.180,p
0.991,0.991,n
0.811,0.650,p
0.389,0.546,n
0.347,0.097,p
0.988,0.127,n
0.548,0.256,n
0.828,0.996,p
0.485,0.626,n
0.923,0.472,p
0.052,0.340,p
0.025,0.614,n
0.172,0.905,n
0.213,0.126,p
0.554,0.869,n
0.546,0.098,n
0.895,0.886,n
0.711,0.834,n
0.837,0.437,p
0.249,0.097,p
0.756,0.284,p
0.934,0.762,n
0.956,0.722,n
0.510,0.934,n
0.749,0.778,n
0.503,0.183,p
0.839,0.939,n
0.295,0.918,n
0.714,0.501,p
0.411,0.345,n
0.333,0.633,n
0.207,0.122,p
0.404,0.928,n
0.366,0.493,n
0.428,0.434,n
0.407,0.315,n
0.169,0.653,p
0.302,0.725,n
0.142,0.664,p
0.058,0.462,p
0.820,0.208,p
0.993,0.267,p
0.299,0.942,n
0.469,0.943,n
0.722,0.255,p
0.190,0.895,n
0.233,0.641,p
0.977,0.080,p
0.401,0.807,n
0.120,0.579,p
0.860,0.927,n
0.677,0.256,p
0.444,0.316,n
0.327,0.174,p
0.222,0.330,p
0.195,0.034,p
0.229,0.286,p
0.862,0.053,p
0.604,0.951,n
0.693,0.838,n
0.533,0.616,n
0.602,0.921,n
0.701,0.330,p
0.035,0.453,p
0.155,0.542,n
0.259,0.415,p
0.332,0.571,n
0.193,0.834,n
0.613,0.673,p
0.870,0.629,n
0.476,0.848,n
0.371,0.068,p
0.866,0.649,p
0.215,0.365,p
0.781,0.593,p
0.635,0.386,p
0.238,0.233,p
0.685,0.094,p
0.412,0.646,n
0.980,0.239,p
0.371,0.616,n
0.860,0.633,p
0.632,0.368,p
0.306,0.682,n
0.702,0.919,n
0.493,0.761,n
0.936,0.594,p
0.437,0.570,n
0.294,0.329,p
0.071,0.441,p
0.457,0.342,n
0.153,0.566,p
0.793,0.783,p
0.442,0.167,p
0.809,0.177,p
0.467,0.279,n
0.755,0.189,p
0.800,0.726,p
0.905,0.225,p
0.593,0.641,p
0.151,0.392,p
0.699,0.448,p
0.693,0.182,p
0.510,0.355,n
0.603,0.465,n
0.545,0.595,n
0.123,0.244,p
0.042,0.599,n
0.018,0.524,p
0.836,0.686,p
0.214,0.575,p
0.926,0.538,p
0.084,0.141,p
0.397,0.263,p
0.009,0.302,p
0.377,0.658,p
0.209,0.961,n
0.485,0.659,n
0.572,0.234,p
0.718,0.436,p
0.663,0.971,n
0.841,0.045,p
0.211,0.428,p
0.504,0.844,p
0.849,0.839,n
0.777,0.505,p
0.693,0.478,p
0.045,0.722,n
0.068,0.802,p
0.757,0.433,p
0.215,0.811,n
0.846,0.706,p
0.978,0.943,n
0.742,0.417,n
0.315,0.500,p
0.970,0.815,n
0.753,0.946,p
0.911,0.320,p
0.425,0.452,n
0.212,0.917,n
0.359,0.727,n
0.641,0.394,p
0.645,0.525,n
0.957,0.463,p
0.073,0.707,n
0.813,0.710,p
0.243,0.999,n
0.381,0.403,n
0.806,0.698,p
0.308,0.255,n
0.274,0.402,p
0.439,0.803,n
0.443,0.500,p
0.601,0.046,p
0.559,0.727,n
0.770,0.868,n
0.465,0.745,n
0.364,0.648,n
0.889,0.512,p
0.788,0.953,n
0.098,0.259,p
0.375,0.196,p
0.186,0.079,p
0.140,0.921,n
0.665,0.730,n
0.240,0.623,p
0.021,0.855,n
0.035,0.245,p
0.136,0.216,p
0.646,0.849,p
0.980,0.183,p
0.164,0.419,p
0.824,0.104,p
0.958,0.590,p
0.024,0.372,p
0.023,0.938,n
0.088,0.546,p
0.653,0.656,n
0.522,0.748,n
0.885,0.812,n
0.569,0.472,n
0.490,0.949,n
0.617,0.249,p
0.444,0.338,n
0.246,0.874,n
0.537,0.958,n
0.064,0.069,p
0.329,0.677,n
0.808,0.682,p
0.541,0.527,n
0.245,0.351,p
0.911,0.578,n
0.250,0.999,n
0.577,0.502,n
0.522,0.895,n
0.708,0.581,p
0.688,0.356,p
0.148,0.153,p
0.262,0.758,n
0.809,0.359,p
0.285,0.552,p
0.505,0.875,n
0.261,0.468,p
0.612,0.588,n
0.343,0.075,p
0.744,0.750,n
0.520,0.879,n
0.103,0.513,p
0.389,0.650,n
0.063,0.152,p
0.364,0.920,n
0.327,0.268,p
0.484,0.347,p
0.451,0.580,n
0.116,0.890,p
0.239,0.422,p
0.447,0.796,n
0.590,0.855,n
0.150,0.293,p
0.418,0.455,n
0.469,0.853,n
0.409,0.442,n
0.494,0.675,n
0.041,0.875,p
0.592,0.056,p
0.615,0.115,p
0.728,0.312,p
0.944,0.704,n
0.178,0.164,p
0.890,0.309,p
0.730,0.910,n
0.872,0.092,p
0.201,0.832,n
0.176,0.471,p
0.983,0.561,n
0.013,0.800,n
0.507,0.812,n
0.965,0.953,n
0.521,0.443,n
0.726,0.896,n
0.301,0.885,p
0.132,0.313,p
0.069,0.604,p
0.011,0.630,n
0.555,0.646,n
0.015,0.529,p
0.113,0.297,p
0.774,0.872,p
0.389,0.120,p
0.489,0.335,n
0.205,0.432,p
0.421,0.630,n
0.585,0.764,n
0.645,0.299,p
0.770,0.079,p
0.362,0.158,p
0.992,0.782,p
0.818,0.020,p
0.503,0.908,n
0.587,0.710,n
0.278,0.393,p
0.226,0.484,p
0.191,0.881,n
0.818,0.825,n
0.758,0.085,p
0.929,0.157,p
0.051,0.306,p
0.579,0.699,p
0.356,0.008,p
0.748,0.026,p
0.418,0.692,n
0.933,0.638,p
0.617,0.582,n
0.229,0.925,p
0.529,0.409,n
0.389,0.237,p
0.367,0.442,n
0.849,0.047,p
0.669,0.629,n
0.528,0.397,n
0.220,0.273,p
0.948,0.872,p
0.986,0.333,p
0.580,0.462,n
0.627,0.565,n
0.764,0.834,n
0.521,0.179,p
0.779,0.961,n
0.626,0.315,p
0.424,0.977,n
0.215,0.868,p
0.365,0.539,n
0.480,0.229,n
0.824,0.910,n
0.898,0.479,p
0.416,0.596,p
0.680,0.213,p
0.399,0.445,p
0.312,0.623,p
0.619,0.051,p
0.311,0.873,n
0.325,0.558,n
0.868,0.008,p
0.945,0.999,n
0.133,0.132,p
0.614,0.486,n
0.015,0.894,n
0.648,0.284,p
0.819,0.793,p
0.652,0.501,n
0.367,0.885,p
0.048,0.799,n
0.936,0.622,p
0.507,0.178,p
0.863,0.091,p
0.605,0.239,p
0.014,0.660,n
0.851,0.228,p
0.557,0.553,n
0.400,0.783,n
0.093,0.367,p
0.569,0.762,n
0.725,0.722,n
0.270,0.454,p
0.082,0.736,p
0.747,0.705,p
0.547,0.640,p
0.651,0.477,n
0.559,0.498,n
0.751,0.072,p
0.939,0.931,n
0.468,0.026,p
0.727,0.803,n
0.647,0.073,p
0.380,0.779,n
0.927,0.004,p
0.463,0.425,n
0.785,0.551,p
0.862,0.558,p
0.460,0.496,n
0.174,0.718,p
0.153,0.562,p
0.196,0.231,p
0.933,0.446,p
0.615,0.535,p
0.374,0.841,n
0.205,0.466,p
0.186,0.866,n
0.187,0.842,n
0.561,0.978,n
0.510,0.205,n
0.928,0.474,p
0.029,0.234,p
0.236,0.036,p
0.489,0.022,p
0.245,0.508,p
0.081,0.895,n
0.619,0.669,n
0.086,0.759,n
0.214,0.349,p
0.105,0.761,n
0.333,0.160,p
0.610,0.674,n
0.001,0.525,n
0.914,0.687,p
0.093,0.860,n
0.365,0.309,p
0.844,0.931,n
0.661,0.939,p
0.699,0.482,p
0.260,0.332,p
0.093,0.952,n
0.959,0.575,p
0.800,0.333,p
0.805,0.273,p
0.787,0.838,n
0.213,0.386,p
0.905,0.887,n
0.165,0.060,p
0.441,0.987,n
0.342,0.724,n
0.540,0.226,n
0.879,0.646,p
0.402,0.505,p
0.396,0.323,p
0.942,0.851,n
0.734,0.965,n
0.883,0.674,p
0.168,0.136,p
0.298,0.983,n
0.756,0.257,p
0.118,0.607,p
0.867,0.683,p
0.200,0.860,n
0.999,0.072,p
0.339,0.440,p
0.754,0.167,p
0.044,0.733,n
0.965,0.379,p
0.432,0.858,n
0.890,0.842,n
0.719,0.579,p
0.154,0.311,p
0.432,0.975,n
0.721,0.587,n
0.424,0.605,n
0.388,0.006,p
0.236,0.942,n
0.349,0.564,n
0.904,0.756,n
0.390,0.765,n
0.994,0.650,n
0.782,0.695,p
0.769,0.971,n
0.687,0.535,p
0.220,0.189,p
0.988,0.965,n
0.910,0.247,p
0.426,0.314,n
0.053,0.418,p
0.082,0.719,n
0.439,0.531,p
0.118,0.576,p
0.854,0.054,p
0.397,0.511,n
0.902,0.331,p
0.259,0.044,p
0.868,0.341,p
0.943,0.577,p
0.899,0.539,p
0.627,0.618,n
0.513,0.937,n
0.178,0.917,n
0.679,0.661,n
0.035,0.706,n
0.981,0.800,n
0.517,0.319,n
0.960,0.027,p
0.957,0.461,p
0.392,0.624,n
0.606,0.457,n
0.495,0.074,p
0.579,0.870,p
0.950,0.100,p
0.261,0.226,p
0.043,0.713,n
0.529,0.713,n
0.040,0.421,n
0.018,0.977,n
0.969,0.836,n
0.109,0.747,p
0.679,0.908,n
0.685,0.288,p
0.217,0.457,p
0.017,0.165,n
0.237,0.502,p
0.320,0.441,p
0.579,0.679,n
0.265,0.996,n
0.288,0.031,p
0.258,0.883,n
0.388,0.205,p
0.649,0.996,n
0.919,0.773,n
0.472,0.704,n
0.245,0.831,n
0.036,0.594,p
0.396,0.029,p
0.501,0.988,p
0.977,0.607,n
0.413,0.296,p
0.333,0.793,n
0.756,0.784,n
0.747,0.381,p
0.283,0.978,n
0.189,0.776,p
0.121,0.234,p
0.368,0.194,p
0.078,0.837,n
0.235,0.051,p
0.247,0.607,p
0.699,0.693,n
0.687,0.573,n
0.476,0.686,n
0.687,0.963,n
0.047,0.754,n
0.970,0.332,p
0.483,0.904,n
0.050,0.345,p
0.657,0.750,n
0.266,0.386,p
0.514,0.572,p
0.776,0.868,n
0.517,0.349,n
0.801,0.436,p
0.309,0.401,p
0.761,0.156,p
0.548,0.336,p
0.550,0.859,n
0.568,0.641,n
0.892,0.685,p
0.304,0.968,n
0.621,0.713,n
0.431,0.153,p
0.513,0.595,n
0.145,0.295,p
0.689,0.589,n
0.181,0.580,p
0.154,0.845,n
0.645,0.946,n
0.811,0.316,p
0.902,0.579,p
0.723,0.020,p
0.085,0.325,p
0.600,0.118,p
0.076,0.505,p
0.471,0.182,p
0.007,0.509,p
0.445,0.627,p
0.128,0.603,p
0.415,0.399,n
0.426,0.617,n
0.436,0.120,p
0.437,0.550,n
0.879,0.531,p
0.680,0.125,p
0.784,0.936,n
0.366,0.310,p
0.474,0.277,n
0.899,0.371,n
0.249,0.551,p
0.758,0.132,p
0.795,0.644,n
0.666,0.328,p
0.942,0.569,p
0.286,0.663,n
0.937,0.274,p
0.947,0.980,n
0.791,0.095,n
0.211,0.589,n
0.175,0.797,p
0.960,0.897,n
0.891,0.517,p
0.897,0.446,p
0.973,0.710,n
0.628,0.007,p
0.555,0.441,n
0.258,0.216,p
0.283,0.058,p
0.449,0.036,p
0.868,0.017,p
0.487,0.158,n
0.472,0.045,p
0.872,0.517,p
0.898,0.796,n
0.420,0.119,p
0.296,0.632,n
0.760,0.864,n
0.857,0.407,p
0.600,0.361,p
0.389,0.936,n
0.887,0.739,n
0.025,0.874,n
0.812,0.744,p
0.478,0.339,n
0.120,0.362,p
0.276,0.688,n
0.282,0.916,p
0.752,0.565,p
0.881,0.373,p
0.268,0.862,p
0.661,0.837,n
0.408,0.116,p
0.885,0.209,p
0.406,0.463,n
0.018,0.576,n
0.136,0.868,n
0.713,0.494,p
0.833,0.414,p
0.230,0.704,p
0.952,0.562,p
0.954,0.683,n
0.631,0.819,n
0.996,0.600,n
0.486,0.265,p
0.396,0.016,p
0.879,0.035,p
0.749,0.584,p
0.951,0.572,p
0.853,0.512,p
0.103,0.776,n
0.579,0.477,n
0.148,0.433,p
0.352,0.648,n
0.699,0.782,n
0.184,0.048,p
0.671,0.860,n
0.633,0.364,p
0.386,0.648,n
0.320,0.926,n
0.886,0.942,n
0.063,0.768,n
0.825,0.529,p
0.470,0.885,n
0.759,0.675,p
0.853,0.115,p
0.712,0.423,p
0.905,0.418,p
0.785,0.063,p
0.449,0.589,n
0.289,0.673,n
0.905,0.096,p
0.515,0.773,n
0.003,0.914,n
0.216,0.368,p
0.280,0.480,p
0.780,0.988,n
0.143,0.563,p
0.277,0.086,p
0.897,0.090,p
0.490,0.707,n
0.068,0.871,n
0.762,0.587,p
0.246,0.877,n
0.136,0.734,p
0.377,0.270,p
0.230,0.190,p
0.846,0.141,p
0.586,0.324,n
0.819,0.579,p
0.389,0.244,p
0.308,0.301,p
0.957,0.582,n
0.562,0.748,n
0.488,0.323,n
0.352,0.127,p
0.027,0.351,p
0.887,0.647,p
0.114,0.422,p
0.600,0.263,p
0.005,0.803,n
0.484,0.774,n
0.458,0.375,p
0.470,0.969,n
0.038,0.633,n
0.620,0.669,n
0.918,0.573,p
0.178,0.641,p
0.162,0.059,n
0.584,0.255,n
0.558,0.876,n
0.175,0.171,p
0.572,0.450,n
0.033,0.987,n
0.115,0.599,n
0.450,0.785,n
0.732,0.192,p
0.626,0.141,p
0.531,0.061,p
0.804,0.166,p
0.165,0.622,p
0.850,0.556,p
0.406,0.702,n
0.010,0.944,n
0.172,0.651,p
0.838,0.996,n
0.591,0.598,n
0.465,0.452,n
0.655,0.422,p
0.890,0.275,p
0.352,0.060,p
0.938,0.187,p
0.377,0.002,p
0.848,0.809,n
0.588,0.690,n
0.431,0.436,n
0.352,0.990,p
0.156,0.194,p
0.904,0.774,n
0.748,0.168,p
0.154,0.134,p
0.857,0.696,p
0.605,0.278,n
0.012,0.678,n
0.727,0.500,p
0.257,0.660,p
0.167,0.846,n
0.346,0.953,n
0.147,0.032,p
0.434,0.983,n
0.614,0.954,n
0.361,0.775,n
0.089,0.941,n
0.924,0.112,p
0.766,0.031,p
0.359,0.230,p
0.788,0.083,p
0.059,0.220,p
0.918,0.372,p
0.504,0.159,p
0.641,0.743,n
0.391,0.139,p
0.109,0.661,p
0.916,0.819,n
0.289,0.164,p
0.845,0.288,n
0.936,0.385,p
0.847,0.434,p
0.924,0.788,n
0.122,0.432,p
0.652,0.507,n
0.238,0.737,n
0.070,0.309,n
0.461,0.137,p
0.493,0.346,n
0.546,0.843,n
0.649,0.287,p
0.351,0.804,p
0.121,0.684,p
0.230,0.713,n
0.592,0.249,p
0.489,0.073,p
0.997,0.112,p
0.125,0.632,p
0.595,0.465,n
0.681,0.526,p
0.016,0.176,p
0.655,0.012,p
0.765,0.611,p
0.397,0.617,p
0.959,0.426,p
0.662,0.245,p
0.960,0.533,p
0.387,0.238,p
0.193,0.993,n
0.382,0.489,n
0.765,0.711,p
0.284,0.485,p
0.655,0.954,n
0.181,0.214,p
0.190,0.933,n
0.364,0.599,n
0.225,0.053,p
0.897,0.628,n
0.210,0.377,p
0.066,0.936,p
0.575,0.540,n
0.471,0.923,n
0.049,0.807,n
0.292,0.838,p
0.219,0.895,n
0.034,0.578,p
0.012,0.273,p
0.213,0.341,p
0.616,0.131,p
0.803,0.674,p
0.964,0.582,p
0.780,0.796,n
0.040,0.373,p
0.555,0.455,n
0.513,0.025,p
0.484,0.093,p
0.759,0.904,n
0.328,0.857,n
0.052,0.343,p
0.352,0.081,p
0.023,0.602,n
0.229,0.300,p
0.481,0.501,n
0.888,0.518,p
0.888,0.188,p
0.380,0.112,p
0.916,0.582,p
0.860,0.637,p
0.583,0.940,n
0.958,0.066,n
0.894,0.406,p
0.547,0.489,n
0.960,0.553,p
0.486,0.596,n
0.047,0.300,p
0.434,0.599,n
0.525,0.524,n
0.398,0.146,p
0.213,0.070,p
0.130,0.726,p
0.895,0.300,n
0.867,0.036,p
0.756,0.578,p
0.583,0.711,n
0.782,0.605,p
0.368,0.850,n
0.987,0.885,n
0.982,0.083,p
0.151,0.705,p
0.352,0.112,p
0.583,0.445,n
0.400,0.934,n
0.813,0.699,p
0.753,0.084,p
0.566,0.173,p
0.814,0.046,n
0.402,0.653,n
0.826,0.387,p
0.291,0.725,n
0.151,0.126,p
0.434,0.384,p
0.982,0.951,n
0.713,0.029,p
0.843,0.701,p
0.071,0.821,n
0.510,0.913,n
0.148,0.742,n
0.205,0.083,p
0.358,0.711,n
0.140,0.824,n
0.553,0.406,n
0.135,0.499,p
0.219,0.902,n
0.866,0.953,n
0.486,0.272,n
0.055,0.613,p
0.943,0.821,n
0.324,0.867,p
0.496,0.952,p
0.847,0.653,p
0.411,0.608,n
0.137,0.237,p
0.519,0.498,n
0.648,0.801,n
0.105,0.105,p
0.417,0.635,n
0.463,0.231,p
0.913,0.441,p
0.300,0.938,n
0.332,0.492,p
0.679,0.795,n
0.584,0.275,p
0.678,0.380,p
0.509,0.656,n
0.695,0.505,p
0.558,0.425,p
0.515,0.658,n
0.497,0.053,p
0.779,0.381,p
0.016,0.729,n
0.634,0.882,n
0.534,0.728,n
0.620,0.456,n
0.616,0.606,n
0.041,0.166,p
0.093,0.149,p
0.705,0.203,p
0.918,0.135,p
0.954,0.075,p
0.930,0.049,p
0.191,0.406,p
0.621,0.781,n
0.109,0.776,n
0.029,0.427,p
0.835,0.837,n
0.135,0.497,p
0.689,0.528,p
0.938,0.189,p
0.699,0.248,n
0.188,0.720,p
0.049,0.968,n
0.833,0.453,p
0.864,0.813,n
0.865,0.144,p
0.550,0.901,n
0.783,0.597,p
0.436,0.606,n
0.841,0.984,n
0.767,0.179,p
0.636,0.523,n
0.219,0.969,n
0.740,0.349,p
0.598,0.851,n
0.378,0.038,p
0.803,0.480,p
0.538,0.149,p
0.208,0.679,p
0.975,0.637,n
0.520,0.517,n
0.500,0.265,n
0.446,0.485,n
0.067,0.245,p
0.189,0.897,n
0.991,0.636,n
0.108,0.964,n
0.719,0.627,p
0.574,0.019,p
0.630,0.018,p
0.257,0.165,p
0.919,0.895,n
0.116,0.168,p
0.684,0.682,n
0.052,0.043,p
0.359,0.792,p
0.867,0.805,n
0.272,0.563,p
0.929,0.507,p
0.243,0.788,n
0.701,0.906,n
0.054,0.735,n
0.050,0.446,p
0.561,0.182,p
0.432,0.650,n
0.679,0.551,n
0.136,0.746,p
0.276,0.729,p
0.542,0.268,n
0.329,0.573,n
0.091,0.850,n
0.116,0.755,p
0.423,0.670,n
0.671,0.659,n
0.287,0.030,p
0.114,0.222,n
0.675,0.773,n
0.652,0.494,n
0.243,0.983,n
0.557,0.199,p
0.871,0.878,n
0.560,0.354,n
0.051,0.773,n
0.009,0.713,n
0.638,0.796,n
0.140,0.836,n
0.881,0.272,p
0.134,0.547,p
0.496,0.998,p
0.496,0.534,n
0.986,0.449,p
0.311,0.085,p
0.790,0.648,p
0.114,0.789,n
0.844,0.496,p
0.478,0.507,n
0.745,0.802,n
0.433,0.134,n
0.623,0.403,n
0.128,0.477,p
0.070,0.940,n
0.392,0.543,n
0.079,0.752,n
0.172,0.962,n
0.540,0.471,n
0.146,0.884,n
0.478,0.720,n
0.667,0.769,n
0.561,0.651,n
0.150,0.944,n
0.862,0.584,p
0.923,0.196,n
0.754,0.637,n
0.271,0.440,p
0.315,0.599,n
0.109,0.970,n
0.212,0.694,p
0.977,0.158,p
0.800,0.915,n
0.690,0.392,p
0.743,0.155,p
0.248,0.381,p
0.683,0.835,n
0.611,0.187,p
0.928,0.704,n
0.095,0.674,p
0.832,0.438,p
0.465,0.803,n
0.982,0.041,p
0.437,0.269,n
0.788,0.764,p
0.009,0.104,p
0.382,0.124,p
0.370,0.188,p
0.166,0.838,n
0.105,0.959,n
0.064,0.265,p
0.091,0.060,p
0.145,0.981,n
0.162,0.911,n
0.055,0.549,p
0.119,0.607,p
0.976,0.126,p
0.455,0.078,p
0.505,0.265,n
0.656,0.399,p
0.335,0.720,n
0.317,0.188,p
0.855,0.531,p
0.782,0.939,n
0.333,0.702,n
0.590,0.743,n
0.455,0.638,n
0.931,0.037,p
0.645,0.783,n
0.842,0.218,p
0.191,0.883,p
0.391,0.221,p
0.114,0.419,p
0.400,0.809,n
0.984,0.044,p
0.468,0.947,n
0.065,0.743,n
0.766,0.650,p
0.555,0.341,n
0.155,0.783,p
0.569,0.251,p
0.298,0.387,p
0.881,0.022,p
0.020,0.168,p
0.397,0.384,n
0.676,0.920,n
0.585,0.439,n
0.022,0.965,n
0.412,0.002,p
0.451,0.290,n
0.470,0.582,n
0.524,0.697,n
0.906,0.082,p
0.105,0.426,p
0.595,0.952,n
0.668,0.934,n
0.146,0.844,n
0.104,0.930,n
0.106,0.394,p
0.085,0.840,n
0.387,0.802,n
0.723,0.163,p
0.478,0.753,n
0.066,0.719,n
0.467,0.666,n
0.271,0.347,p
0.315,0.987,n
0.497,0.528,n
0.657,0.789,n
0.805,0.543,p
0.390,0.903,n
0.430,0.900,n
0.467,0.609,p
0.229,0.821,n
0.581,0.873,n
0.942,0.676,n
0.435,0.402,n
0.971,0.117,p
0.685,0.634,n
0.983,0.504,p
0.759,0.862,n
0.952,0.915,n
0.022,0.522,p
0.379,0.493,n
0.960,0.283,p
0.557,0.875,n
0.999,0.366,p
0.058,0.925,n
0.230,0.335,p
0.937,0.683,n
0.268,0.693,n
0.602,0.479,n
0.124,0.494,n
0.383,0.428,n
0.053,0.275,p
0.723,0.037,p
0.064,0.567,p
0.027,0.239,p
0.108,0.785,n
0.620,0.761,n
0.431,0.205,n
0.698,0.025,p
0.792,0.167,p
0.220,0.873,n
0.667,0.901,p
0.698,0.832,n
0.112,0.644,p
0.724,0.349,p
0.749,0.643,p
0.594,0.223,p
0.451,0.800,n
0.830,0.205,p
0.630,0.698,n
0.127,0.498,p
0.057,0.097,p
0.918,0.889,p
0.209,0.915,n
0.076,0.189,p
0.669,0.375,p
0.448,0.091,p
0.739,0.613,p
0.969,0.998,n
0.895,0.683,p
0.998,0.357,p
0.777,0.357,p
0.835,0.415,p
0.141,0.298,p
0.076,0.813,n
0.314,0.109,p
0.176,0.833,n
0.504,0.215,n
0.828,0.997,n
0.164,0.521,p
0.564,0.574,n
0.434,0.116,p
0.071,0.338,p
0.259,0.531,p
0.714,0.202,p
0.077,0.428,p
0.516,0.296,n
0.652,0.077,p
0.206,0.454,p
0.933,0.708,p
0.147,0.766,n
0.099,0.314,p
0.037,0.771,p
0.079,0.578,p
0.842,0.248,p
0.933,0.688,n
0.795,0.692,p
0.323,0.392,p
0.516,0.937,n
0.067,0.380,p
0.352,0.040,p
0.338,0.085,p
0.952,0.579,n
0.330,0.139,p
0.065,0.804,n
0.740,0.783,n
0.487,0.579,n
0.209,0.534,p
0.847,0.722,p
0.791,0.844,n
